TR,pupilSize
1,1694.28
2,1723.759
3,2006.66
4,1950.464
5,1655.5669999999998
6,1755.8265306122448
7,1736.0840000000003
8,1481.652
9,1411.864
10,1363.486
11,1381.9720000000002
12,1453.7499999999998
13,1553.7899999999997
14,1556.138
15,1502.4168576104748
16,1445.516326530612
17,1234.44
18,1232.2659999999998
19,1428.9879999999998
20,1390.526
21,1072.8561764705883
22,1397.8859247135842
23,1398.5614615384618
24,1535.448
25,1514.7700000000002
26,1434.0739999999998
27,1616.534693877551
28,1411.9519999999995
29,1525.787755102041
30,1593.704
31,1358.785
32,1458.036
33,1300.062
34,1481.4619999999998
35,1198.632
36,1713.4820000000002
37,1438.356
38,1646.0940000000003
39,1615.7040000000002
40,1562.0
41,1588.898
42,1598.48
43,1558.906
44,1575.9980000000003
45,1626.9299999999996
46,1710.9459999999997
47,1657.82
48,1505.65
49,1751.5379999999998
50,1804.254
51,1688.558
52,1857.474
53,2031.2739999999997
54,2034.622
55,1918.656
56,1859.986
57,1609.74
58,1343.254
59,1432.996
60,1532.0897959183676
61,1561.806
62,1549.6480000000001
63,1420.532
64,1443.124
65,1508.5259999999998
66,1346.0839999999998
67,1380.6114119922631
68,1053.0620000000001
69,1221.5272116461363
70,1004.143
71,1230.423404255319
72,1269.72
73,1137.186
74,1085.718
75,1244.359265010352
76,1314.2586956521739
77,1303.61875
78,1365.6580000000001
79,1257.7259999999999
80,1285.9700000000003
81,1163.628
82,1365.336
83,1161.0159999999998
84,1413.2939999999999
85,1498.1999999999998
86,1406.228
87,1149.562
88,1295.892
89,1079.8729999999998
90,1108.872
91,1088.417
92,1151.3039999999999
93,1154.996
94,1084.522
95,1390.6408163265307
96,1201.306
97,1161.1050000000002
98,1015.8430000000001
99,1405.68
100,1367.566
101,1210.686
102,1395.3280000000002
103,1235.5439999999999
104,1253.15
105,1159.06
106,1415.14
107,1212.375
108,1395.0780000000002
109,1410.4900000000002
110,1138.0770000000002
111,1132.432
112,1525.3580000000002
113,1215.6970000000001
114,1385.3291506849314
115,1635.076595744681
116,1580.328
117,1307.5
118,1458.3755102040816
119,1231.0919999999999
120,1303.9460000000001
121,1322.891836734694
122,1347.2160000000003
123,1283.441
124,1321.3340000000003
125,1220.2660000000003
126,1163.8
127,1334.5120000000002
128,1123.7259999999999
129,1204.59
130,1156.4289999999999
131,1220.998
132,1228.17
133,1600.7375000000002
134,1205.95
135,1564.866
136,1566.6805643459913
137,1083.6120506329112
138,1272.6
139,1220.549
140,1177.058
141,1142.7240000000002
142,1369.8500000000004
143,1526.8159999999998
144,1506.8719999999996
145,1446.4209999999998
146,1606.625531914893
147,1447.6970000000001
148,1524.0791666666667
149,1556.958
150,1217.9287333333334
151,956.5142666666667
152,1043.774
153,1154.3369999999998
154,1316.4560000000001
155,1373.279
156,1507.9860000000003
157,1059.230611764706
158,1323.4253882352941
159,1147.8967014925374
160,1281.2862985074628
161,1340.4391304347828
162,1099.0142727272726
163,1125.548
164,1177.731
165,1178.902
166,1195.116
167,1239.62
168,1358.406
169,1180.0279999999998
170,1287.8444
171,1386.3787234042554
172,1235.9375196232338
173,1195.240386813187
174,1054.0282285714286
175,1206.4640000000002
176,1173.764
177,1161.0910000000001
178,1456.5919999999999
179,1684.086
180,1614.504
181,1590.576
182,1278.3600000000001
183,1372.3180000000002
184,1208.8419999999999
185,1079.908
186,1141.8080981182795
187,1281.89
188,1278.586
189,1291.3600000000001
190,1036.9660000000001
191,1092.7069999999999
192,1180.692
193,1162.116
194,1237.5000000000002
195,1316.1101211689236
196,1345.9479166666667
197,1277.8408163265306
198,1101.998
199,1319.578
200,1270.086
201,899.38
202,1121.078
203,1429.6080000000002
204,1581.434
205,1234.6200000000001
206,1300.21
207,1886.42
208,1923.556
209,1807.172
210,1891.28
211,1337.985846153846
212,1163.3382609890111
213,1064.5008928571428
214,1291.82
215,1441.2160000000003
216,1274.873
217,1260.762
218,1255.994
219,1031.6958181818181
220,1406.03125
221,1023.4799999999999
222,1096.8085714285714
223,984.2894285714286
224,1069.346
225,1210.2879999999998
226,1100.9370000000001
227,1206.9679999999998
228,1297.8031512605041
229,1087.743
230,1242.136
231,1127.512
232,1493.69
233,1103.578
234,1295.46
235,1049.826
236,939.428
237,1177.1595744680853
238,1203.1282608695653
239,1273.0059999999999
240,1595.8598958333334
241,1752.592
242,1439.509166666667
243,1071.5878333333335
244,1212.406
245,1038.71
246,1000.146
247,1339.1789999999999
248,1547.451020408163
249,1294.312076923077
250,1157.203164835165
251,1283.8357582417582
252,1281.8980000000001
253,1629.4668579931972
254,2021.5816326530612
255,1598.648
256,1475.5466296296297
257,1876.3499999999997
258,1377.3380000000002
259,1531.0184
260,1496.7396
261,1658.3608695652179
262,1164.3151397849463
263,1366.7119999999998
264,1648.54
265,1604.9460000000001
266,1432.9990000000003
267,1360.2449999999997
268,1406.6119999999999
269,1425.214
270,1805.144
271,1967.2775510204083
272,1457.874
273,1344.406
274,1459.6170000000002
275,1834.511483739837
276,1721.636
277,1831.162
278,1925.4959999999999
279,2257.5640000000003
280,1928.8440000000003
281,1480.1399999999996
282,1595.2619999999997
283,1661.418
284,1437.4073333333333
285,1871.7446808510642
286,1584.7090000000003
287,1535.9559999999997
288,1270.0380000000002
289,1920.2978260869568
290,1835.4999999999998
291,1479.2459999999999
292,1349.586
293,1266.657
294,1379.974
295,1436.8994889937105
296,1306.932
297,1350.438
298,1229.2419999999997
299,1135.1699999999998
300,1231.4119999999998
301,1505.454
302,1277.976
303,1415.5714285714287
304,1370.7102040816324
305,1098.3995762711866
306,1337.7179999999998
307,1358.3693877551018
308,884.1256279069768
309,1289.6
310,1028.198
311,1012.8479999999998
312,995.028
313,1039.6660000000002
314,1373.3240000000003
315,1523.0295289855069
316,1713.9719999999998
317,1281.208
318,1565.74
319,1245.084
320,1227.546
321,1190.068
322,1052.23
323,1207.4759999999999
324,1221.55
325,1373.5450000000003
326,1765.0759999999998
327,1314.862
328,1284.06
329,1246.41
330,1014.7359999999999
331,1063.138
332,1383.5859999999998
333,1564.0819999999999
334,1395.19
335,1262.761
336,1269.038
337,1379.2099999999998
338,1069.076
339,1060.797
340,1143.338
341,1604.4980000000003
342,1335.45
343,1264.5140000000001
344,1243.3765185185187
345,1447.1634814814818
346,1375.448
347,1599.582
348,1233.507
349,889.21
350,1283.28
351,1064.906
352,1419.44
353,1457.1800000000003
354,1750.6900000000003
355,1373.493
356,1630.942
357,1165.268
358,1355.0980000000002
359,1643.3183673469389
360,1170.152
361,1570.6306122448982
362,1208.4
363,1562.634693877551
364,1532.546
365,1431.4160000000002
366,1387.0220000000002
367,1313.67
368,1175.274
369,1061.5339999999999
370,1210.536
371,1075.382
372,892.3057142857145
373,1066.2812857142856
374,914.3258275862067
375,884.1351724137934
376,1201.0289565217392
377,1072.0940434782608
378,1091.766
379,1149.562
380,1162.0439999999999
381,1215.934
382,1354.184
383,1127.7269999999999
384,1358.694
385,1271.112
386,1088.774
387,1141.914
388,1589.0
389,1005.3710000000001
390,1477.5107605633807
391,1467.2292394366198
392,1302.475
393,1308.8999999999999
394,1229.2837142857143
395,1160.5142857142857
396,1095.566
397,1254.2060000000001
398,1475.7839999999999
399,1425.396
400,1305.428
401,1438.9189999999999
402,1742.5062500000001
403,1521.5259999999998
404,1597.2640000000001
405,1249.742
406,1606.05
407,1530.49
408,1247.174
409,1265.756
410,1457.8319999999999
411,1716.030612244898
412,1508.096
413,1667.6200000000003
414,1295.55
415,1410.902
416,1572.8429999999998
417,1836.3638297872342
418,1775.3217391304352
419,1406.622
420,1136.435
421,1284.438
422,1519.1960000000001
423,982.0879999999999
424,1472.5822916666666
425,1415.778125
426,891.1370000000002
427,1289.9180000000001
428,1361.1760000000004
429,1191.285
430,1138.328
431,1012.3953684210527
432,1372.1382978723404
433,1328.3239999999998
434,1121.455
435,1356.8940000000002
436,1499.8140000000003
437,1747.5520000000001
438,1365.886
439,1258.95
440,1209.435
441,1203.858
442,1127.62
443,1097.1889999999999
444,1207.764
445,1340.4657894736843
446,1246.4102105263157
447,1352.178
448,1544.7934782608695
449,1531.55
450,1150.1757777777777
451,1141.4752222222223
452,1130.9773636363636
453,1078.5216363636364
454,1092.7379999999998
455,1107.6777916666667
456,1411.4312083333332
457,1402.76
458,1360.95
459,1546.081632653061
460,1445.6867647058823
461,1291.963
462,1202.927
463,1364.61
464,1316.338
465,1378.136129032258
466,1207.1598709677419
467,1313.7159999999997
468,1313.97
469,1266.6
470,1193.745
471,1485.124
472,1341.1779999999999
473,1236.8495384615385
474,1527.0687499999997
475,1110.146
476,1571.708163265306
477,1266.0819999999999
478,1356.924
479,1281.808
480,1050.7714509803923
481,1337.1541331780238
482,1178.5024158415843
483,1449.2979999999995
484,1185.5339999999999
485,1163.74252173913
486,970.4894133333332
487,1549.674
488,1691.0062499999997
489,1882.004
490,1828.1219999999998
491,1564.782
492,1484.5590000000002
493,1601.6700000000003
494,1660.914
495,1404.5599999999997
496,1231.643
497,1250.3359999999998
498,1195.358
499,1342.5693877551023
500,1131.522
501,1004.78
502,1484.208
503,1798.1276595744678
504,1746.9707597324643
505,1554.9469411764703
506,1802.8662499999998
507,1457.7069999999999
508,1534.6830000000002
509,1546.493
510,1197.0739999999998
511,1415.026
512,1388.8304999999998
513,1418.0455000000002
514,1372.0620000000001
515,1405.036
516,1499.4252727272726
517,1319.759727272727
518,1363.158
519,1532.625
520,1613.728
521,1476.7009024390243
522,1585.6230975609756
523,1560.082
524,1371.5629999999999
525,1107.3860000000002
526,1459.578
527,1683.1387755102041
528,1287.595
529,1204.8220000000001
530,1541.3519999999999
531,1333.2419999999997
532,1518.74
533,1278.922
534,1160.606
535,1090.593
536,1126.1868771929826
537,1347.1739130434783
538,1241.354
539,1392.626
540,1576.656
541,1386.08
542,1556.4519999999998
543,1372.3020000000004
544,1461.1019999999999
545,1420.6139999999996
546,1329.0448979591836
547,1114.4950000000001
548,1295.7839999999999
549,1325.27
550,1149.434
551,1277.1832676056338
552,1332.2518873239437
553,1223.7958450704225
554,1416.7204081632653
555,1105.968
556,1016.3700000000001
557,1052.1529999999998
558,1134.983
559,1262.24693877551
560,1454.0560000000003
561,1239.3159999999998
562,963.2990000000002
563,1085.5199999999998
564,1074.4579999999999
565,1139.55
566,1306.4800000000002
567,1267.012
568,1327.9279999999999
569,1069.172804123711
570,1485.2680851063828
571,1322.5420000000001
572,1545.1960000000001
573,1226.004
574,1138.29
575,1333.8041666666666
576,979.4345945945947
577,1230.966
578,1341.167
579,1209.4160000000002
580,1279.372
581,1225.082
582,1143.9180000000001
583,1248.4790000000003
584,1084.6925
585,1086.8205000000003
586,1512.41
587,1224.77
588,1381.9839999999997
589,995.8269484536082
590,1379.2708333333333
591,1112.993
592,1119.228
593,1169.358
594,1022.313
595,1003.521
596,1042.6499999999999
597,1160.89
598,1287.654
599,1084.222923076923
600,1014.3470769230771
601,1518.48
602,975.3761891891893
603,1138.6948108108108
604,1292.118
605,1089.1200000000001
606,1149.208
607,1378.164
608,1106.094
609,1324.2160000000001
610,1173.8300000000002
611,952.286
612,1022.1410000000001
613,1106.57
614,1399.5799999999997
615,1166.64
616,1107.9180000000001
617,1208.9340000000002
618,1275.0240000000001
619,1585.042
620,1300.698
621,1399.9019999999998
622,1408.8419999999999
623,1144.626
624,1156.031
625,1384.8679999999995
626,1365.1040000000003
627,1164.157
628,970.7600000000001
629,1101.425
630,1130.7359999999999
631,1385.4875
632,1216.684
633,1263.528
634,1341.9719999999998
635,1409.124
636,969.6419999999998
637,1205.372
638,1151.361
639,1344.6346938775512
640,1036.371
641,1032.2998571428573
642,1110.645142857143
643,1085.548
644,1065.371
645,1159.198
646,1255.868
647,1274.912
648,1151.882
649,1175.0539999999999
650,1067.2500000000002
651,1458.3882936507937
652,1424.2624126984128
653,1561.098
654,1493.274
655,1044.025
656,1211.698
657,957.0030000000002
658,1198.356
659,1281.598
660,1625.7800000000002
661,1232.696
662,1507.3
663,1793.5480000000002
664,1400.14
665,1318.6719999999998
666,1263.386
667,1280.5232235294118
668,1116.4787764705882
669,1382.6120000000003
670,1254.6260000000002
671,1459.7659999999998
672,1284.396
673,1436.7359999999999
674,1173.538
675,908.8320000000001
676,1241.329238095238
677,1043.169761904762
678,1207.8701621621622
679,1145.6738378378377
680,1381.9919999999997
681,1446.175
682,1527.226
683,1648.467
684,1862.254
685,1866.0459999999998
686,1579.5900000000004
687,1515.371
688,1544.361931034483
689,1229.9080689655173
690,1443.3380000000002
691,1465.2179999999998
692,1408.4341265822784
693,1671.4340425531914
694,1571.8600000000004
695,1317.8319999999999
696,1179.4859999999999
697,1157.8999999999999
698,1202.56
699,1150.9839999999997
700,1350.41
701,1445.5049999999997
702,1448.254
703,1427.9399999999996
704,1761.3583333333336
705,1204.256
706,1379.644
707,1609.1608695652174
708,1579.3163287671234
709,1408.3370000000002
710,1227.9503750000001
711,1285.3965282258066
712,1200.89473313783
713,1429.5533636363637
714,1196.18
715,1512.9080000000001
716,1463.5080000000003
717,1497.1979999999999
718,1895.6359999999997
719,1647.5796
