TR,pupilSize
1,2215.576
2,1801.5510000000002
3,2200.6360000000004
4,1883.2840000000003
5,2414.834
6,2482.739817629179
7,2163.762
8,2440.396
9,2268.882
10,2253.748
11,1868.0
12,1846.193
13,1525.9319999999998
14,1786.606382978723
15,1907.372
16,2076.5660000000003
17,2222.412
18,2318.8680000000004
19,1819.5339999999999
20,1770.5819999999999
21,1572.612
22,1916.2720000000002
23,2109.502
24,2077.018318629995
25,1316.6860000000001
26,1271.4779999999998
27,1184.106
28,1527.7219999999998
29,1544.618
30,1630.8239130434783
31,1595.4479999999999
32,1339.0520000000001
33,1674.094
34,1205.8639999999998
35,1405.2980000000002
36,1622.914
37,1729.606382978723
38,1552.12
39,1841.12
40,1873.228
41,1910.2320000000004
42,1812.7161458333333
43,1523.396
44,1776.4819999999997
45,1900.366
46,1940.6960000000001
47,1846.89
48,1764.8305647840532
49,1763.0720000000001
50,1901.7939999999999
51,1663.72
52,1522.124
53,1170.646
54,1192.8319999999999
55,1432.4560000000001
56,1823.5299999999997
57,1936.7419999999997
58,1869.372487160675
59,1708.3039999999999
60,1860.4139999999998
61,1917.032
62,1989.917
63,1632.184
64,1587.786
65,1993.698
66,1924.37
67,1631.9099999999996
68,1709.9419999999998
69,1849.0639999999999
70,2006.016
71,2109.122
72,1874.9920000000002
73,1573.5580000000002
74,1585.73
75,1818.4479999999999
76,1715.1027604166666
77,1435.0819999999999
78,1831.3980000000001
79,1938.246
80,2045.7679999999998
81,1597.7519999999997
82,1668.108
83,1774.3020000000001
84,1433.18
85,1561.78
86,1599.8699999999997
87,1428.9702470461868
88,1496.896
89,1639.1179999999995
90,1634.6979591836734
91,1317.2839999999999
92,1287.144
93,1539.0440000000003
94,1559.3179999999995
95,1379.986
96,1343.1959999999997
97,1246.088
98,1577.922
99,1504.384
100,1599.558
101,1734.5240000000003
102,1450.7169999999999
103,1251.8580000000002
104,1539.0900000000004
105,1771.142
106,1688.896
107,1494.7740000000003
108,1611.51
109,1423.83
110,1240.842
111,1193.776
112,1125.5380000000002
113,1485.1240000000003
114,1696.068
115,1840.138
116,1813.8180000000002
117,1907.4279999999999
118,1997.7400000000002
119,1836.677
120,1764.898
121,1580.3080000000002
122,1794.7240000000002
123,1632.4479999999999
124,1677.714
125,1758.49
126,1606.1099999999997
127,1547.674
128,1294.7623397435898
129,1285.8980000000001
130,1150.6660000000002
131,1229.57
132,1313.3540000000003
133,1271.1779999999999
134,1238.93
135,1308.52
136,1314.406
137,1174.0639999999999
138,1125.5939999999998
139,1323.58
140,1192.092
141,1212.82
142,1368.2199999999998
143,1249.116
144,1311.31
145,1169.7540000000001
146,905.1300000000001
147,1090.524
148,1137.5240000000001
149,1054.012
150,1187.6480000000001
151,1439.0819999999999
152,1387.57
153,1079.502
154,1070.9659999999997
155,1499.3339999999998
156,1507.01
157,1205.71
158,974.8020408163266
159,1059.9339999999997
160,1083.6753195876288
161,1072.15625
162,926.6840000000001
163,948.2300000000001
164,1224.7851063829787
165,968.9079999999999
166,1281.4180000000001
167,1507.62
168,1383.6819999999998
169,847.202
170,556.776
171,481.728
172,617.33
173,600.7679999999999
174,518.62
175,601.3000000000001
176,732.432
177,778.0079999999999
178,799.9879999999998
179,918.2439999999999
180,1131.5204081632653
181,1153.52
182,928.8659999999999
183,1020.0537790697675
184,1256.8840000000002
185,1286.2879999999998
186,917.5100000000001
187,751.932
188,918.8610000000001
189,1307.8200000000002
190,1056.942
191,831.6745495495494
192,807.8938918918919
193,1060.4999999999998
194,1141.8220000000001
195,792.3680000000002
196,711.7420000000001
197,588.912
198,585.672
199,520.1
200,539.6519999999999
201,621.198
202,707.67
203,543.1279999999999
204,531.798
205,707.086
206,786.4119999999999
207,626.952
208,450.75
209,577.2119999999999
210,844.2970000000001
211,1087.75
212,830.68
213,713.253
214,950.706
215,984.3083557951483
216,1210.84
217,1160.2304776855797
218,1460.5420000000001
219,1508.968
220,1461.9900000000002
221,915.982
222,532.79
223,604.95
224,737.648
225,657.89
226,594.9400000000002
227,646.088
228,864.164
229,806.5479999999999
230,670.7819999999999
231,567.4920000000001
232,842.3500000000001
233,970.7739999999999
234,683.93
235,657.4340000000001
236,840.6859999999998
237,1210.6840000000002
238,1165.794
239,847.0279999999999
240,898.3795918367347
241,1208.7775510204083
242,1093.5339999999999
243,639.69
244,537.982
245,867.2639999999999
246,1041.58
247,839.064
248,755.1519999999998
249,878.832
250,1204.9460000000001
251,1060.5040000000001
252,690.5470270270271
253,887.7911599099101
254,1077.0059999999999
255,1133.5539999999999
256,1178.744
257,880.942
258,893.8420000000001
259,1072.7695269016697
260,1218.9840000000002
261,1063.7440000000001
262,754.65
263,911.0380000000001
264,1070.8909999999998
265,1342.454
266,1087.9560000000001
267,643.6279999999999
268,735.5899999999998
269,1046.508
270,877.712
271,610.85
272,625.91
273,890.176
274,1023.0559999999999
275,690.8739999999999
276,667.788
277,802.18
278,878.946
279,679.0820000000001
280,631.2080000000001
281,834.45
282,1073.424
283,1070.282
284,872.6039999999999
285,751.3455226988756
286,1071.926
287,1110.994
288,903.8860000000001
289,594.15
290,819.11
291,1145.214
292,857.5219999999999
293,680.7159999999999
294,651.0840000000001
295,980.6700000000002
296,1118.5539999999999
297,876.222
298,689.648
299,822.2130000000001
300,967.7080000000001
301,1055.22
302,829.57
303,706.502
304,990.9940000000001
305,1263.7139999999997
306,1070.586
307,782.77
308,1023.6419999999999
309,1246.141802252816
310,1211.146
311,1043.228
312,836.3840000000001
313,991.3715359828141
314,1119.982
315,967.112
316,797.034
317,708.02
318,1007.73
319,1121.198
320,754.3400000000001
321,591.828
322,615.4879999999999
323,663.2029999999999
324,692.7400000000001
325,785.6970000000001
326,927.8
327,1108.4450000000002
328,1141.017
329,1258.3416909620992
330,1379.3673913043478
331,1377.5808510638299
332,1322.4796470588235
333,1438.9120098039218
334,1219.68
335,1266.082
336,988.422
337,1320.066
338,1548.6819999999998
339,1475.422
340,1093.274
341,986.5399999999998
342,1170.806
343,1279.4
344,1123.73
345,845.568
346,913.5733179988498
347,1054.112
348,1172.4160000000002
349,1302.6200000000001
350,1234.8509999999999
351,1153.86
352,1448.4957446808507
353,1239.442
354,1188.27
355,893.03
356,838.9780000000002
357,923.4060000000001
358,973.7640000000001
359,1067.1019999999999
360,957.5039999999998
361,805.882
362,924.4879999999998
363,1240.6680000000001
364,1193.5040000000001
365,853.5296401515152
366,918.42
367,1324.38
368,1370.1108695652174
369,1123.5680000000002
370,949.934
371,938.198
372,992.45
373,910.821
374,1008.8895833333332
375,1054.4740000000002
376,1239.7620000000002
377,1295.48390070922
378,1159.058
379,1136.602
380,1072.5006944444447
381,1201.6200000000001
382,1251.7839999999999
383,1074.872
384,958.2499999999999
385,728.26
386,791.2786958685912
387,1091.21
388,981.245
389,934.7180000000001
390,1086.3380000000002
391,1106.9530612244898
392,1172.786
393,791.068
394,600.6062499999999
395,742.491304347826
396,797.5800000000002
397,991.1439999999999
398,1089.2215643274853
399,1187.508
400,1268.8539999999998
401,1232.556
402,1402.5019999999997
403,1209.7779999999998
404,970.076
405,978.804
406,1062.5
407,1183.614
408,940.904
409,701.4879999999998
410,883.538
411,1006.8860000000002
412,1105.328
413,888.414
414,717.398
415,797.964
416,983.1640000000001
417,1054.052
418,849.8720000000001
419,627.2629999999999
420,751.3220000000001
421,916.5190859442368
422,1028.558
423,959.2340425531914
424,836.0104375000001
425,1187.344
426,1245.654
427,1222.378125
428,1127.8159999999998
429,1106.2799999999997
430,1131.196
431,1084.86
432,1160.404
433,1090.2689516129033
434,970.416
435,911.47
436,993.35
437,1060.586
438,1107.4640000000002
439,1019.1833269156721
440,1110.062
441,1133.194
442,1192.558
443,1192.533
444,1226.55
445,1212.6090000000002
446,1366.4159999999997
447,1400.0860000000002
448,1227.196635329045
449,1289.328
450,1434.6480000000001
451,1360.3340000000003
452,1329.704
453,1400.596
454,867.7189999999999
455,1112.556
456,1303.708
457,1210.914
458,1214.35
459,1140.4591836734694
460,1233.0620000000001
461,1493.7620000000002
462,1475.2320000000002
463,1460.656
464,1083.5690000000002
465,1305.55
466,1504.458
467,1407.0379999999998
468,1227.7744680851063
469,1202.794
470,1367.0390000000002
471,1453.576086956522
472,1486.9541666666667
473,1430.3519999999999
474,1140.205625
475,1182.274
476,1196.854
477,1274.1760000000002
478,1054.4160000000002
479,1002.3389999999999
480,1216.002
481,1405.4160000000004
482,1541.1119999999999
483,1542.06
484,1444.7219999999998
485,1368.0539999999999
486,1453.9660000000001
487,1605.3059999999998
488,1653.558
489,1466.7562500000001
490,1370.504
491,1400.11
492,1438.3080000000002
493,1230.509
494,1078.3039999999999
495,1290.052
496,1425.4379999999999
497,1423.08
498,1035.7620000000002
499,855.6139999999999
500,1133.198
501,1189.1809999999998
502,1292.656
503,960.8079999999999
504,849.1619999999999
505,1166.16
506,1313.646
507,999.2339999999999
508,711.8059999999999
509,985.43725
510,1085.154
511,1024.511
512,1142.2939999999999
513,1121.7
514,1014.104
515,1185.67
516,1094.9219999999998
517,1013.834
518,889.538
519,1021.3159999999999
520,1144.184
521,1189.182
522,950.8939999999999
523,866.7468085106384
524,1115.966
525,1132.979
526,1074.192
527,997.01
528,1014.8180000000002
529,1234.674
530,1164.838
531,989.5679999999999
532,900.179
533,857.204
534,1063.1680000000001
535,1039.52
536,872.3079999999999
537,751.992
538,827.712
539,1198.6580000000001
540,1263.124
541,1063.392
542,695.428
543,707.8520000000001
544,1108.882
545,1193.238
546,923.2820000000002
547,796.4
548,1026.323
549,1254.6897959183675
550,1097.191769125683
551,1030.16
552,1036.678
553,1274.8220000000001
554,1344.302
555,1347.6660000000002
556,926.8919999999999
557,843.4859999999998
558,1153.116
559,1321.8553191489364
560,1338.0199999999998
561,1152.94
562,927.0520000000001
563,1135.518
564,1363.886
565,1405.48
566,1225.084
567,1006.5339999999998
568,943.6308695652175
569,1026.618
570,1344.4
571,1464.0359999999998
572,1090.284
573,964.2560000000001
574,1073.8059999999998
575,1261.828
576,1091.432
577,1075.17
578,1010.7260000000001
579,984.4880000000002
580,1247.552
581,1293.59
582,1011.7779999999999
583,781.188
584,863.266
585,1128.1209999999999
586,1391.7960000000003
587,1424.908
588,956.7860000000001
589,949.952
590,1390.882
591,1514.542
592,1353.5718085106387
593,852.6590000000001
594,815.582
595,1019.5360000000001
596,1128.062
597,1349.724
598,1245.3254477301125
599,995.1620000000001
600,1138.0
601,1164.508
602,1477.7360000000003
603,1521.1938775510205
604,1232.567
605,1025.7679999999998
606,1160.43
607,1139.3700000000001
608,1425.5119999999997
609,1509.5759999999998
610,1257.0420000000001
611,1120.55
612,1103.548
613,1218.662
614,1435.4
615,1172.461
616,1105.1140000000003
617,1160.9879999999998
618,1271.328
619,1302.9779999999998
620,1541.6
621,1535.97
622,1637.6340000000002
623,1463.3121482498282
624,1282.031
625,1331.009
626,1433.9520000000005
627,1494.0339999999999
628,1208.5632352941177
629,1656.15625
630,1467.8259999999998
631,1527.394
632,1381.3339999999996
633,1663.54
634,1519.746
635,1347.839
636,1277.1860000000001
