TR,pupilSize
1,1378.6042553191494
2,1202.540425531915
3,1325.1979166666667
4,1181.4868518518517
5,1345.8080000000002
6,1379.2980000000002
7,1129.5019999999997
8,1059.958
9,1154.418
10,1187.0941972920698
11,1171.682
12,1108.692
13,1179.9045682102628
14,1263.5359999999998
15,1354.9419999999998
16,1201.5520000000001
17,1186.396
18,1086.8519999999999
19,1039.2413043478261
20,973.8599999999999
21,1027.66
22,1022.9875000000001
23,1016.2399999999999
24,1015.3919999999999
25,1088.174
26,1218.874
27,1167.5479999999998
28,1118.766
29,1153.465306122449
30,1001.752
31,976.33
32,841.9240000000001
33,815.3387755102042
34,852.8276595744682
35,969.42
36,1130.84
37,1209.2179999999998
38,1161.154
39,1109.878
40,1130.942
41,1213.182
42,1110.862
43,1086.186
44,1182.7939999999999
45,1207.2260869565218
46,1073.4920000000002
47,1047.142
48,1104.808
49,1081.09
50,970.7872340425533
51,925.1938775510204
52,945.2059999999999
53,898.97
54,876.4791666666666
55,839.314
56,928.4280000000002
57,996.702
58,1075.152
59,1005.5879999999999
60,965.4580000000001
61,950.214
62,955.23
63,967.9039999999998
64,932.3489795918367
65,844.3739130434784
66,913.628
67,1013.3499999999999
68,936.908
69,902.7940000000001
70,930.9800000000001
71,918.778
72,823.284
73,771.78
74,834.0
75,935.9639999999998
76,965.0428571428571
77,1063.0659999999998
78,874.7739999999999
79,956.4199999999998
80,1057.042
81,992.62
82,959.0085106382984
83,933.8620000000001
84,1003.7
85,1044.608695652174
86,960.0540000000001
87,1030.8600000000001
88,1086.354
89,1051.986
90,996.3179999999999
91,1018.682
92,1094.632
93,1036.5220000000002
94,1023.498
95,1041.4820000000002
96,1056.0583333333334
97,975.8860000000001
98,1024.56
99,1032.164
100,984.0520000000001
101,1031.0259999999998
102,1047.9920000000002
103,1023.94
104,913.6619999999999
105,902.4680000000001
106,961.414
107,1312.194
108,1598.705
109,1616.188
110,1032.1860000000001
111,1071.856
112,1194.176
113,1102.3780000000002
114,1050.144
115,1028.4379999999999
116,1021.788
117,1015.1080000000002
118,893.502
119,1097.068
120,1281.8120000000001
121,1274.026
122,1337.2120000000002
123,1337.0039999999997
124,1199.6916666666666
125,1055.132
126,1153.214
127,1216.814
128,1132.966
129,1192.41
130,1256.53
131,1191.208
132,1117.4
133,1129.866
134,1097.738
135,1027.6
136,1051.8059999999998
137,1075.8980000000001
138,1043.7958333333333
139,973.7959999999999
140,914.5729999999999
141,962.11875
142,974.9779999999998
143,953.878
144,901.828
145,898.184
146,862.456
147,875.1460000000001
148,883.08
149,879.306
150,893.61
151,884.6239999999999
152,885.61
153,875.6583333333332
154,741.6574945054946
155,825.0920000000001
156,875.628
157,894.3240000000001
158,908.8539999999999
159,870.0520000000001
160,816.66
161,809.058
162,872.9760000000001
163,895.4163265306123
164,812.8428571428572
165,785.8020000000001
166,740.072
167,817.6600000000002
168,853.84
169,846.7359999999999
170,799.27
171,768.942
172,783.446
173,827.528
174,798.492
175,748.422
176,773.68
177,770.732
178,712.952
179,744.26
180,842.44
181,853.044
182,888.2559999999999
183,988.058
184,992.2719999999999
185,989.69
186,926.969387755102
187,952.4693877551019
188,914.8559999999999
189,894.908
190,894.508
191,922.6859999999999
192,851.5220000000002
193,806.3279999999999
194,766.5039999999999
195,838.7540000000001
196,732.0500000000002
197,870.748
198,1120.896
199,1124.078
200,1077.0159999999998
201,957.906
202,968.842
203,1007.6939999999998
204,936.204
205,893.518
206,859.436
207,914.9919999999998
208,949.354
209,1009.3660000000001
210,953.448
211,753.3489999999999
212,845.388
213,894.428
214,779.4159999999999
215,741.2097826086956
216,769.2940000000001
217,754.5499999999998
218,826.8653061224488
219,830.378
220,784.3140000000001
221,684.7640000000001
222,711.166
223,795.956
224,889.7519999999998
225,913.4759999999999
226,962.7979999999999
227,1048.318
228,1035.4640000000002
229,1007.4019999999999
230,957.1340000000001
231,798.054
232,787.398
233,871.9520000000001
234,829.1060000000001
235,814.4320000000001
236,703.638
237,643.4219999999999
238,725.7520000000001
239,885.7359999999999
240,998.47
241,996.136
242,1035.14
243,1077.138
244,1008.4060000000001
245,1027.1614518147683
246,874.956
247,930.182
248,940.924
249,921.752
250,952.846
251,969.932
252,932.0980000000001
253,887.16
254,867.7127659574468
255,901.9000000000001
256,936.2439999999999
257,897.786
258,851.7599999999999
259,818.6579999999999
260,823.0419999999999
261,802.318
262,765.7379999999998
263,690.6299999999999
264,723.836
265,780.988
266,693.3779999999999
267,720.568
268,769.818
269,764.0879999999999
270,737.6059999999999
271,784.3591836734694
272,770.3939999999999
273,774.1619999999999
274,845.428
275,843.1160000000001
276,757.85
277,764.7040000000002
278,742.0200000000001
279,671.2539999999999
280,725.9279999999999
281,814.612
282,832.8660000000001
283,797.1676595744681
284,677.922
285,778.216
286,869.0440000000001
287,807.2040000000001
288,776.0420000000001
289,842.248
290,875.778
291,924.31
292,960.2419956140351
293,1033.91
294,1044.4080000000001
295,931.57
296,928.584
297,1008.2940000000001
298,969.928
299,842.9748144712431
300,783.6019999999999
301,845.34
302,842.59
303,788.19
304,782.1280000000002
305,800.4519999999998
306,763.0260000000001
307,683.7640000000001
308,711.184
309,740.5040000000001
310,706.01
311,614.856
312,601.646
313,692.166
314,760.5360000000001
315,664.021
316,718.484
317,759.4020000000002
318,727.794
319,705.1979999999999
320,703.2540000000001
321,768.584
322,791.7020000000001
323,759.01
324,726.222
325,752.936
326,723.06
327,742.508
328,753.694
329,762.6836734693877
330,671.0839607201308
331,576.3
332,609.79
333,657.9860000000001
334,693.5440000000001
335,724.982
336,769.4860000000001
337,784.19
338,740.5679999999999
339,841.2359999999999
340,936.136
341,1011.4645833333334
342,818.6620000000001
343,907.502
344,945.0918367346939
345,783.516
346,809.832
347,741.067
348,729.16
349,841.646
350,824.6640000000001
351,759.87
352,738.3240000000002
353,717.8260869565217
354,667.8729166666666
355,667.2139999999999
356,713.8734693877551
357,702.69
358,696.2239999999999
359,788.942
360,803.758
361,847.51
362,898.214
363,876.6339999999999
364,855.056
365,840.0440000000001
366,837.05
367,796.1851063829787
368,769.7712374581938
369,825.578
370,919.8380000000002
371,883.4639999999999
372,783.7579999999999
373,740.5459999999999
374,699.4780000000001
375,702.398
376,698.19
377,726.738
378,822.9860000000001
379,855.3939999999999
380,823.924
381,827.67
382,710.4760000000001
383,687.5855319148937
384,677.76
385,773.9939999999999
