TR,pupilSize
1,3783.106
2,3727.517954446854
3,3765.6341470997922
4,3668.6268127989447
5,3624.55940425532
6,3622.61
7,3575.1360000000004
8,3561.9369999999994
9,3416.3135643564356
10,3398.6364356435647
11,3180.216
12,3409.085221453287
13,3386.806660899654
14,3301.5071176470587
15,3225.8219999999997
16,3143.0879999999993
17,3226.3379999999997
18,3111.6649829351536
19,3015.7810170648463
20,3090.152
21,3269.2411439688713
22,2933.1268560311287
23,2670.150840707965
24,2843.692159292035
25,2757.303935828877
26,3037.1220641711234
27,2665.776735849057
28,2602.9402641509437
29,2199.0000000000005
30,2214.186
31,2293.384
32,2541.131
33,2440.422
34,2419.802846846847
35,2570.479153153153
36,2677.6403882352943
37,3049.2506117647054
38,2942.0380000000005
39,2777.48
40,3124.1919999999996
41,2930.264
42,3024.4161791044776
43,2876.3458208955226
44,2531.752
45,2686.414
46,2698.7360000000003
47,2536.82
48,2063.04
49,2200.532
50,2552.9495428571427
51,2672.6904571428577
52,2752.6360000000004
53,2836.739
54,2662.2619999999997
55,3034.8913679245284
56,3004.5516320754714
57,3244.3547853881278
58,3100.033214611872
59,2454.2889999999998
60,2131.9280000000003
61,2039.0
62,2326.1119999999996
63,1967.14635
64,2314.69565
65,2755.147
66,2703.9429574468086
67,2933.148042553192
68,2793.9439999999995
69,2521.0080000000003
70,2764.0880000000006
71,2760.272
72,2455.378
73,2220.43
74,2381.618
75,2518.222
76,2642.646846625767
77,2414.093153374233
78,2556.308
79,2703.3870564102563
80,2739.020522988885
81,2591.639558325409
82,2748.288862275449
83,2535.76
84,2612.3379999999997
85,2716.776
86,2896.809348837209
87,3031.561437289958
88,2742.011213872833
89,2581.098
90,2910.982
91,2592.232
92,2667.4480000000003
93,2285.516
94,2310.12
95,2287.316
96,2504.14
97,2569.297576470588
98,2524.202423529412
99,2161.978
100,2135.5460000000003
101,2399.528
102,2441.962
103,2239.62
104,2107.856
105,2250.002
106,2272.402
107,2462.4139999999998
108,2502.8979999999997
109,2515.5808248587573
110,2625.3051751412427
111,2490.884
112,2675.673469387755
113,2757.784315789474
114,2714.5616842105264
115,2688.8720000000003
116,2867.571
117,2568.1420000000003
118,2763.9119999999994
119,2543.976
120,2556.9450055248617
121,2368.808994475138
122,1879.5120000000002
123,1957.5453532934134
124,2247.900646706587
125,2355.9676271186445
126,2555.152372881356
127,2422.1985
128,2548.4275
