TR,pupilSize
1,1043.1770000000001
2,1045.112
3,1121.843
4,972.5980000000002
5,900.3919999999999
6,1127.3319999999999
7,1042.0444897959185
8,828.9020000000002
9,1061.2299999999998
10,914.1748507462686
11,878.6261492537315
12,927.1679999999999
13,761.6080000000001
14,924.692
15,987.2610000000001
16,1101.5339999999999
17,1122.5390022675738
18,1049.537
19,1012.86
20,922.2339999999999
21,864.5160000000001
22,1137.711224489796
23,1009.88
24,1114.5439999999999
25,1013.5579999999999
26,1100.5453853211009
27,1033.3176146788992
28,889.1700000000002
29,1007.6510000000001
30,1082.8736223118278
31,1166.9895579268293
32,1124.13
33,1087.008
34,901.814
35,1036.8265306122448
36,1006.2860000000001
37,915.174
38,905.03
39,1101.482
40,1041.6480000000001
41,1007.638
42,872.255
43,983.0829999999999
44,908.5142424242424
45,1088.2557575757576
46,983.7820000000002
47,1106.03
48,990.9309999999999
49,1069.604
50,956.4420000000001
51,971.5900000000001
52,1085.84
53,1015.9090000000001
54,869.5957631578948
55,1027.350314645309
56,854.592
57,807.83
58,955.852
59,791.5416744186045
60,880.5469387755102
61,764.4680000000001
62,880.9571428571429
63,829.518
64,849.372
65,892.946
66,772.342
67,845.73
68,733.165
69,988.7360000000001
70,868.822
71,867.41
72,841.0520000000001
73,743.8040000000001
74,838.2819999999999
75,894.6419999999999
76,821.063
77,852.8040000000001
78,801.5125555555555
79,868.9624444444446
80,764.37875
81,958.9732500000002
82,922.910115942029
83,984.9241847826088
84,907.082
85,953.404
86,944.3839999999999
87,758.845
88,729.6216603773584
89,865.1375351264553
90,865.682
91,801.7259999999999
92,765.673
93,829.4060000000001
94,851.904
95,831.9780000000002
96,799.6720000000001
97,819.592
98,839.55
99,733.328
100,748.304081632653
101,761.418
102,592.5480000000001
103,673.8559999999999
104,621.2779999999999
105,812.1875
106,862.0520000000001
107,860.5224616213305
108,783.5306962025317
109,766.6560000000001
110,701.9579999999999
111,731.5437500000002
112,722.2664545454546
113,784.4765886287626
114,891.4125
115,894.328
116,771.55
117,805.8839999999999
118,674.7303239436619
119,712.2257832710549
120,756.95
121,930.812
122,821.054
123,789.1279999999999
124,887.2357993197279
125,772.3147135416666
126,690.9736226415095
127,724.4213773584904
128,871.2940000000001
129,797.6419999999999
130,996.8860000000001
131,845.6799999999998
132,893.354
133,912.748
134,782.654
135,809.0139999999999
136,911.33
137,951.694
138,832.1039999999999
139,768.692
140,686.148
141,790.21
142,692.8619999999999
143,529.4730000000001
144,651.5366138613861
145,656.1453861386138
146,733.592
147,800.6080000000001
148,400.931583414161
149,579.9679922405431
150,875.1246876818623
151,623.285
152,680.54
153,688.6030000000001
154,739.7799999999999
155,860.9680000000001
156,983.9019999999998
157,1232.7472183393904
158,967.1260000000001
159,1155.77
160,974.46
161,874.4359999999999
162,728.1891304347826
163,811.4408695652176
164,722.9830000000002
165,640.4839999999999
166,610.918
167,664.78
168,654.408
169,670.8910000000001
170,883.1
171,841.138
172,725.296
173,792.230888888889
174,743.4966565656566
175,721.5321446862997
176,691.540309859155
177,717.568090909091
178,790.5829090909091
179,754.9907368421054
180,749.3112631578947
181,961.4285714285714
182,910.68
183,827.8379999999999
184,949.1808915662652
185,943.4711084337349
186,722.3982259887005
187,564.8727740112995
188,555.605
189,860.805
190,721.067
191,886.5048326359833
192,738.4871673640168
193,633.5020000000001
194,802.832
195,957.3659999999999
196,966.9119999999999
197,975.242
198,861.1614999999999
199,511.4439984802432
200,277.63617021276593
201,361.8306990881458
202,641.860632218845
203,998.9783236514522
204,985.1356763485477
205,1194.39
206,1095.1680000000001
207,1152.564
208,853.1948695652176
209,888.4761756876663
210,710.4789999999999
211,779.3580000000001
212,632.4820000000001
213,640.75
214,625.944
215,555.1529999999999
216,643.366
217,651.9223000000001
218,675.8619222222223
219,710.7227777777778
220,693.1060000000001
221,815.595
222,888.2250000000001
223,774.2360000000001
224,891.0360000000001
225,906.6519999999999
226,891.9340000000001
227,665.209
228,688.2359999999998
229,631.111
230,760.9395833333334
231,766.5860093434964
232,812.995918367347
233,669.7591304347826
234,657.288
235,751.2940000000001
236,665.9064446831363
237,611.2129411764706
238,678.6687499999999
239,527.2130000000001
240,696.43
241,677.762
242,763.3009999999999
243,883.2879999999999
244,759.765
245,784.2441428571428
246,688.1968571428572
247,697.6979999999999
248,697.2739999999999
249,641.597
250,751.22
251,746.068
252,798.2399999999999
253,710.2940000000001
254,651.6160000000001
255,573.2139999999999
256,628.628
257,625.514
258,643.304
259,655.2090000000001
260,750.8387755102041
261,640.8966545454546
262,594.689
263,585.2428510638298
264,736.8163265306123
265,602.934
266,592.549
267,557.7740000000001
268,598.7341322314049
269,576.957867768595
270,608.942
271,533.254
272,598.4269473684211
273,820.7418037280701
274,695.8679999999999
275,752.75
276,892.1780000000002
277,868.05
278,719.8595903919089
279,672.0537294563843
280,893.9466801517066
281,696.5746116504853
282,645.5478883495147
283,686.319413265306
284,774.1690244186046
285,777.3813255813952
286,647.189
287,768.453
288,662.812
289,562.2451739130435
290,644.3653478260869
291,671.9544782608697
292,823.1737674418605
293,1014.2162325581396
294,859.8479999999998
295,976.4490000000001
296,1120.2638947368423
297,930.206105263158
298,1019.3138399999999
299,1064.85516
300,944.648
301,885.808
302,904.1240000000001
303,935.079
304,856.2970000000001
305,887.82
306,644.528
307,947.632
308,814.9859999999999
309,750.0168400000001
310,836.20141
311,847.803575
312,893.3285714285714
313,769.4359999999999
314,562.9002886597939
315,766.6457113402062
316,816.0252852297256
317,680.5637971014493
318,581.55
319,692.3059999999999
320,682.45
321,501.54
322,655.314
323,806.5734498740923
324,614.5563207547169
325,652.8009999999999
326,592.842
327,767.443
328,656.8491071428572
329,597.5022352941177
330,544.7401752190237
331,589.4293328335831
332,539.094275862069
333,593.929
334,688.026
335,613.7351639344263
336,797.0918360655737
337,818.7612244897958
338,831.32
339,743.8079999999999
340,692.3185542168675
341,598.1927710843373
342,655.7961292442498
343,626.1855454545455
344,671.428
345,1012.8813002008033
346,1020.3
347,996.593323076923
348,947.360676923077
349,789.9826015037593
350,935.4550234962408
351,716.466493811881
352,651.3498811881188
353,778.3779999999999
354,705.1539784946237
355,479.8717090053763
356,683.3633125
357,792.594
358,658.546
359,323.2870943396226
360,531.3545226816539
361,635.3277639442231
362,783.7313466135457
363,696.0379999999999
364,1089.446
365,786.2869999999999
366,668.618
367,665.421
368,889.7328153988869
369,1133.9367346938775
370,1018.6725267275096
371,1055.6382978723407
372,1045.014
373,959.5374149659863
374,878.6979999999999
375,1067.2279999999998
376,981.9456521739129
377,1027.5260869565216
378,880.1679999999999
379,928.8448979591838
380,787.5727958115183
381,747.3052041884818
382,922.4760000000002
383,970.2139646869986
384,929.9769999999999
385,795.615
386,928.1520000000002
387,926.633
388,899.4140434782609
389,767.693956521739
390,841.982
391,582.1264844290657
392,832.0895155709343
393,676.2633333333333
394,668.136
395,862.498
396,661.7439999999999
397,763.1765957446808
398,702.4600253164557
399,622.612
400,567.2860000000001
401,818.4714285714284
402,922.9442352941177
403,781.1339999999999
404,689.8660000000001
405,742.2612926829268
406,963.7306081121473
407,840.5627828535669
408,868.0868936170212
409,993.4278472679392
410,890.5190000000001
411,892.3720000000001
412,741.6690000000001
413,901.2825618171363
414,756.9433783783784
415,577.316
416,697.9839999999999
417,651.0930000000001
