TR,pupilSize
1,1546.7479999999998
2,1461.3020833333333
3,1482.7040000000002
4,1588.5845833333333
5,1506.276
6,1524.6744588744589
7,1445.717475490196
8,1601.2020000000002
9,1537.2456439393943
10,1500.442857142857
11,1656.776
12,1620.5142857142857
13,1342.7511339662449
14,1429.9579999999999
15,1566.8060000000003
16,1621.0406249999999
17,1462.3980340375585
18,1423.41
19,1313.6346726190477
20,1422.0919999999999
21,1416.2728902953586
22,1438.042
23,1377.2759999999998
24,1237.1825000000001
25,1303.4479999999999
26,1302.918
27,1247.0733162100457
28,1292.7498630136986
29,1302.925563063063
30,1364.672
31,1394.0020833333335
32,1609.464
33,1682.7319999999997
34,1573.8722222222223
35,1336.096
36,1507.0439999999996
37,1573.9379999999999
38,1511.0819999999999
39,1281.1639492753623
40,1215.2099999999998
41,1198.1848484848485
42,1361.28
43,1360.857291666667
44,1246.384
45,1209.6425
46,1136.678
47,1163.2820000000002
48,1140.322159090909
49,1164.34
50,1124.9158961187215
51,1277.942
52,1241.438
53,1277.6599999999999
54,1083.4893749999999
55,1107.692
56,1263.2889285714284
57,1231.152
58,1209.542
59,1165.9180000000001
60,1149.6610887096774
61,1129.732
62,1200.2363075462745
63,1065.09
64,1234.724
65,1449.31
66,1334.6480000000001
67,1337.77
68,1330.3642063492064
69,1309.9243731778424
70,1162.145524691358
71,1306.697222222222
72,1300.7620000000002
73,1463.136
74,1505.1866720085472
75,1313.394
76,1540.4879999999998
77,1439.061224489796
78,1428.8339999999998
79,1355.2779999999998
80,1297.8538074712644
81,1302.772340425532
82,1165.1535256410255
83,1198.692
84,1320.0520000000001
85,1221.4599208312716
86,1164.402093023256
87,1115.168
88,1094.68
89,1126.3519999999999
90,1117.0777777777778
91,1194.3833333333334
92,1099.474
93,969.9860000000001
94,1070.2800000000002
95,996.9960000000001
96,1016.684
97,1168.88
98,1323.52
99,1351.522
100,1580.5479999999998
101,1363.92
102,1211.751074113856
103,1067.1078947368421
104,1021.7679999999999
105,1171.014
106,1243.57
107,1022.8479999999998
108,1061.51
109,1342.9980000000003
110,1402.7939999999999
111,1258.738
112,1242.2879999999998
113,1211.56
114,1228.1100664985095
115,1118.0639999999999
116,1171.788
117,1101.79
118,909.3670918367346
119,877.9099999999999
120,983.5280000000001
121,1040.5520000000001
122,822.074
123,984.484
124,941.6379999999999
125,1044.5159999999998
126,1197.4800000000002
127,1129.9440000000002
128,1028.288
129,1102.2672713529855
130,1022.7359999999999
131,1217.022
132,1172.78
133,995.2722810643245
134,1017.22
135,1180.396
136,1066.813
137,1161.126
138,1359.604
139,1282.672
140,1088.042
141,1112.5559999999998
142,1151.8487567204302
143,998.37
144,905.388
145,1082.274
146,1252.9579999999999
147,1054.792
148,1122.04
149,1185.78
150,1195.862
151,1064.068936170213
152,1031.586
153,1029.33
154,1027.725
155,1138.138
156,1055.624
157,1161.938
158,1325.312
159,1274.9244140624999
160,1114.404
161,1237.9
162,1129.669387755102
163,1068.382
164,1331.29
165,1426.07
166,1326.6152243589743
167,1309.57
168,1229.256
169,1280.7680000000003
170,1284.2193181818182
171,1177.994
172,1235.5020000000002
173,1290.7379999999998
174,1132.0194651741294
175,1213.594
176,1354.0120000000002
177,1282.098
178,1092.6639999999998
179,1165.6869565217391
180,1059.8451020408163
181,1004.8639999999998
182,1129.884
183,1216.8
184,1220.354
185,1043.576680672269
186,950.6600000000002
187,934.7199999999998
188,942.1439999999999
189,1069.4460000000001
190,1156.648
191,1056.7948299319728
192,1004.5999999999999
193,984.2336805555556
194,986.0040000000001
195,1064.276
196,1009.694
197,1031.9122448979592
198,969.9537587186774
199,1016.1460000000001
200,1044.530612244898
201,811.1679999999999
202,923.1740000000001
203,1072.5244897959183
204,863.4380000000002
205,915.5000000000001
206,893.154
207,1004.8839999999999
208,1030.542
209,1023.0079999999999
210,814.1240000000001
211,878.1460000000001
212,944.0775510204082
213,903.2032653061223
