TR,pupilSize
1,2031.406
2,2196.92
3,2447.488
4,2678.278
5,2655.4315740740744
6,2407.71
7,2327.148
8,2539.074
9,2061.267
10,1975.418
11,2412.996
12,2384.55
13,2010.542
14,2174.288
15,2212.943170899108
16,2055.578
17,2223.27
18,2251.486
19,1860.4379999999999
20,1861.42
21,1889.158
22,2020.0200000000002
23,2010.9479166666667
24,1744.5340000000003
25,2035.57
26,2029.0159999999998
27,2034.9779670975317
28,1601.7079999999999
29,1686.7479999999998
30,1435.945
31,1402.8559999999995
32,1354.257142857143
33,1607.0
34,1681.598
35,1512.7579999999998
36,1482.328
37,1459.906
38,1804.9319999999998
39,1670.318
40,1440.478
41,1530.3980000000001
42,1698.5320000000002
43,1815.7299999999998
44,1602.848
45,1505.986
46,1715.4900000000002
47,1741.5428571428572
48,1493.8380000000004
49,1491.694
50,1723.976
51,1935.9180000000001
52,1842.685597381342
53,1576.6419999999998
54,1838.3899999999996
55,1725.1859999999997
56,1748.3060000000003
57,1730.9920000000002
58,2049.732
59,2126.487295751634
60,1759.3000408496735
61,1409.6719999999998
62,1663.4960000000003
63,1753.5620000000001
64,1704.9240000000002
65,1755.0279999999998
66,1917.148
67,1989.9560000000004
68,1691.5829999999999
69,1610.4040000000002
70,1710.618832050702
71,1648.64375
72,1598.2140000000002
73,1731.0909945571498
74,1684.204
75,1454.9660000000001
76,1679.98
77,1933.36
78,1660.4260000000002
79,1528.51
80,1418.858
81,1412.848
82,1444.873106060606
83,1349.8619999999999
84,1509.394
85,1625.7760869565216
86,1544.1660000000002
87,1459.904
88,1644.9460000000001
89,1869.624
90,1929.9719999999995
91,1541.8059999999998
92,1419.4
93,1418.1999999999998
94,1784.182
95,1640.5559999999998
96,1890.062
97,1753.4000000000003
98,1642.329
99,1403.4899999999998
100,1639.852
101,1800.496
102,1791.566
103,1639.9519999999998
104,1557.0235621521335
105,1388.504
106,1667.616
107,1712.1219999999998
108,1831.4020000000005
109,1697.5740000000003
110,1539.566
111,1628.4720000000002
112,1722.2820000000002
113,1572.2520000000002
114,1636.1270000000002
115,1667.22
116,1690.138
117,1408.876
118,1436.9740000000002
119,1708.62
120,1876.896
121,1900.4979999999998
122,1685.7770871985158
123,1695.704
124,1819.6760000000002
125,1733.6959999999997
126,1766.918
127,1690.345
128,1740.066
129,1856.4299999999996
130,1942.424
131,1948.1719999999998
132,1948.5
133,1925.364
134,1827.7119999999998
135,1826.266
136,1826.1380000000004
137,1935.0591836734698
138,1762.241
139,1805.7120000000004
140,1700.0020000000002
141,1676.504
142,1699.1734693877552
143,1561.388
144,1399.8841392649904
145,1259.8660000000002
146,1603.036
147,1756.5339999999999
148,1501.04
149,1493.69
150,1803.104
151,1693.6219999999998
152,1661.8699999999997
153,1580.977551020408
154,1443.2979999999998
155,1097.4619999999998
156,1174.576
157,1550.2199999999998
158,1845.046
159,1894.6380000000001
160,1769.9460000000001
161,1685.21
162,1840.014
163,1867.568
164,1560.139
165,1484.79
166,1751.0740000000003
167,1867.272
168,1644.0929999999998
169,1569.0
170,1747.2
171,1883.7439999999997
172,1671.6759999999997
173,1548.3339999999998
174,1762.088
175,1601.6570000000004
176,1563.5179999999998
177,1517.0330000000001
178,1525.092
179,1245.2139999999997
180,1464.5499999999997
181,1491.424
182,1535.9220000000005
183,1355.975
184,1364.0220000000002
185,1543.904
186,1484.0479999999998
187,1324.9895253682487
188,1168.3382978723407
189,1083.248
190,1062.5800000000002
191,1191.7959999999998
192,1181.213
193,1325.4180000000001
194,1472.7839999999999
195,1418.968
196,1168.851
197,1319.406
198,1596.7179999999998
199,1720.23
200,1740.844
201,1488.5290000000002
202,1395.32
203,1684.7699999999998
204,1687.194
205,1296.01
206,1272.366
207,1321.408
208,1554.1480000000004
209,1613.3539999999996
210,1468.735
211,1505.866
212,1730.2579999999996
213,1760.042
214,1642.358
215,1596.5399999999997
216,1548.128
217,1415.257
218,1463.376
219,1224.792
220,1139.826
221,1197.8059999999998
222,1303.462
223,1457.122
224,1418.204081632653
225,1265.9440000000002
226,1288.442
227,1538.154
228,1390.3139999999999
229,1345.0339999999999
230,1271.1979999999999
231,1368.38
232,1288.618
233,1115.927
234,1233.94
235,1452.375
236,1169.519
237,1053.2359999999999
238,1069.174
239,991.1679999999999
240,1067.0819999999999
241,1288.362
242,1401.1395833333333
243,1260.4759999999999
244,1208.8508695652174
245,1215.222
246,1370.148
247,1307.93
248,1179.537
249,1239.708
250,1414.346
251,1580.7459999999999
252,1762.01
253,1617.07193877551
254,1594.764
255,1794.5780000000002
256,1523.124
257,1525.7060000000001
258,1683.754
259,1477.931
260,1365.598
261,1252.118
262,1417.638
263,1224.9521818181818
264,1272.2775510204083
265,1336.2939999999999
266,1462.7780000000002
267,1389.6659999999997
268,1220.354861111111
269,1247.252
270,1430.8719999999998
271,1323.8
272,1305.0639999999999
273,1396.4820000000004
274,1216.965
275,1277.2879999999998
276,1485.282
277,1525.9779999999996
278,1230.078
279,1133.824
280,1343.6700000000003
281,1406.7020000000005
282,1150.654
283,1251.542
284,1565.08
285,1534.652
286,1406.007
287,1436.356
288,1711.5299999999997
289,1617.198
290,1587.7900000000002
291,1542.2509999999997
292,1823.522
293,1798.33
294,1577.0710000000001
295,1676.2319999999995
296,1710.595
297,1713.15
298,1656.6960000000004
299,1669.652
300,1404.5489999999998
301,1740.614
302,1556.8029999999999
303,1634.7480000000003
304,1861.668
305,1711.5707462686569
306,1430.6448979591837
307,1445.424
308,1545.1979999999999
309,1494.008163265306
310,1523.5279999999998
311,1445.104
312,1346.944
313,1393.4919999999997
314,1652.316
315,1558.473
316,1499.454
317,1466.522
318,1392.52
319,1364.392
320,1442.1960000000001
321,1573.4244897959181
322,1406.9959999999999
323,1149.3500000000001
324,1252.382
325,1389.1280000000002
326,1436.8419999999999
327,1494.3419999999999
328,1453.647
329,1462.0680000000002
330,1527.59
331,1168.2040000000002
332,1119.1560000000002
333,1088.329
334,1189.284
335,1382.644
336,1148.286
337,1262.9299999999998
338,1341.444
339,1463.48
340,1206.336
341,1174.8999999999999
342,1334.2519999999997
343,1359.4979999999998
344,1112.6140000000003
345,1171.4880000000003
346,1559.9560000000001
347,1656.1779999999999
348,1352.5759999999998
349,1493.1879999999999
350,1507.6840000000002
351,1507.9360000000001
352,1288.69
353,1337.868
354,1463.4260000000004
355,1465.5816326530614
356,1050.0680000000002
357,1216.154
358,1242.5339999999999
359,1262.632
360,1213.276
361,1043.7210000000002
362,1130.08
363,1311.3333333333333
364,1145.7140606060607
365,1063.891
366,1250.03
367,1206.5639999999999
368,1284.7699999999998
369,1132.2459999999999
370,1009.924
371,1241.4360000000001
372,1525.88
373,1595.93
374,1259.9800000000002
375,1213.6860000000001
376,1708.3120000000001
377,1893.5359999999998
378,1605.9755102040815
379,1425.201134215501
380,1397.0520000000001
381,1388.036
382,1376.7100000000003
383,1583.828
384,1631.57
385,1229.454
386,1280.912
387,1723.918
388,1763.2347826086957
389,1373.4765957446807
390,1307.6819999999998
391,1435.2520000000002
392,1443.8840000000002
393,1493.624
394,1225.636
395,1206.11
396,1399.388
397,1408.2400000000002
398,1102.4799999999998
399,942.7580000000002
400,955.206
401,1088.2440000000001
402,1108.1804347826087
403,1187.1571428571428
404,1309.7700000000002
405,1636.3440000000003
406,1617.4620000000002
407,1380.7020000000002
408,1343.7120000000002
409,1459.8540000000003
410,1750.422
411,1480.138
412,1426.3239999999998
413,1721.766
414,1593.908
415,1447.514
416,1763.5340000000003
417,1506.0080000000003
418,1563.104
419,1566.204
