TR,pupilSize
1,2209.361224489796
2,2120.808630952381
3,2020.6979166666667
4,2082.328
5,2138.961
6,2127.8970000000004
7,2067.0318958333332
8,2164.644
9,1973.2872942725478
10,1534.48
11,1374.7593749999999
12,1331.504
13,1263.7552083333333
14,1345.888
15,1631.0836734693876
16,1795.382
17,1638.7380000000003
18,1593.04
19,1708.1
20,1767.375
21,1835.285
22,1762.6197916666667
23,1648.829919490732
24,1549.4945706584522
25,1734.8023207547167
26,1517.8156818181817
27,1883.6489454545456
28,1728.202148227712
29,2010.1272631578947
30,1834.442
31,1859.6209999999999
32,1685.6960000000001
33,1709.504
34,1747.162
35,1808.3843750000003
36,1936.039361702128
37,1842.1240000000003
38,1736.4259999999997
39,1844.5659999999998
40,2056.5480000000002
41,1714.726
42,1676.486
43,1760.66
44,1519.9560000000001
45,1354.447
46,1317.8142857142857
47,1379.068
48,1665.4089999999999
49,1779.201
50,1783.87421875
51,1847.7854166666666
52,1872.9850000000004
53,1615.864842105263
54,1795.5177996010434
55,1743.5217142857146
56,1848.9180000000001
57,2103.1102040816327
58,2084.936734693878
59,2062.094
60,2261.9994666666666
61,2259.1095333333333
62,1939.5680000000002
63,2107.6980000000003
64,1983.9520000000002
65,1995.542299578059
66,2083.4025833118058
67,2091.0938775510203
68,1961.4551020408164
69,1886.9645833333332
70,1905.5620000000001
71,1926.7897959183672
72,1740.2329999999995
73,1715.5591836734693
74,1698.0500000000002
75,1816.276
76,1927.5081081081082
77,1638.8220000000001
78,1667.5827393617028
79,1739.5723404255318
80,1569.338
81,1773.2699999999998
82,1816.866
83,1634.62
84,1608.1666666666667
85,1709.9879999999998
86,1783.3979591836735
87,1830.691836734694
88,1788.704
89,1828.931692677071
90,1628.85306122449
91,1529.94693877551
92,1742.608
93,1702.9948979591836
94,1885.0439999999996
95,1972.884
96,1639.3339999999996
97,1587.333
98,1588.131113707165
99,1634.0176822429908
100,1314.8120000000001
101,963.6311208791209
102,1018.9082637362637
103,1221.9954771732334
104,1321.283138211382
105,1381.8823437500002
106,1669.71565625
107,1392.6819999999998
108,1215.8291666666667
109,1332.9919999999997
110,1578.6900000000003
111,1681.4265306122447
112,1593.8919999999998
113,1732.5539999999996
114,1666.602
115,1452.2980000000002
116,1329.444
117,1319.3120000000001
118,1326.6020408163265
119,1328.1166666666666
120,1430.9560000000001
121,1575.3780000000002
122,1513.325
123,1464.888
124,1417.2216470588232
125,1382.5462785114048
126,1257.876
127,1258.7336734693877
128,1173.398
129,1334.392
130,1336.736
131,1510.8880439560442
132,1456.3595277063364
133,1368.774
134,1560.027
135,1443.7079999999999
136,1493.204081632653
137,1211.369387755102
138,1343.5740000000003
139,1439.8779999999997
140,1585.4630000000002
141,1434.6400000000003
142,1446.282
143,1381.2775510204083
144,1183.69
145,1273.728
146,1199.6019999999999
147,1139.172
148,1180.591489361702
149,1146.9759999999999
150,938.3632653061225
151,893.8385416666666
152,1087.619
153,1156.336170212766
154,1192.1354166666667
155,1380.9734693877551
156,1531.9604166666668
157,1512.0060869565218
158,1637.8999999999996
159,1676.7500000000002
160,1529.8039024390243
161,1532.4782354920098
162,1276.8008620689657
163,1537.8790000000001
164,1552.2939999999999
165,1554.9520000000002
166,1774.414
167,1639.5724489795919
168,1528.3140000000003
169,1522.3380000000002
170,1508.1867788461539
171,1564.79
172,1476.454
173,1609.994
174,1476.0819999999999
175,1653.3139999999999
176,1762.994
177,1643.1879999999999
178,1592.4775510204083
179,1556.215
180,1497.032
181,1783.1689999999999
182,1578.24
183,1418.3459999999998
184,1294.7959999999998
185,1332.080880773362
186,1299.438
187,1357.344
188,1321.6640000000002
189,1484.9159574468085
190,1554.6760416666668
191,1517.6280000000002
192,1749.9010000000003
193,1647.4620000000002
194,1684.3557231588288
195,1688.511
196,1784.920535714286
197,1806.4482500000001
198,1878.2089999999998
199,1826.3580000000002
200,1779.255
201,1762.28
202,1779.9260000000002
203,2051.052
204,1867.342
205,1943.234
206,1800.766
207,1856.042857142857
208,1650.6840000000002
209,1636.122916666667
210,1737.5620000000001
211,1749.6240000000003
212,1828.5142857142857
213,1778.4848979591836
214,1791.679591836735
215,1835.061224489796
216,1878.7477040816325
217,1747.807142857143
218,1671.2099999999998
219,1688.612
220,1705.0839999999998
221,1717.0221649484536
222,1864.0264885335578
223,1850.9000000000003
224,1864.2938775510204
225,1955.2499999999998
226,1851.86
227,1932.8179543245872
228,1956.2285714285713
229,1907.4820000000004
230,1796.5839999999996
231,1812.2085106382983
232,1758.6673469387754
233,1749.3081632653063
234,1712.9431836569577
235,1899.9639360841422
236,1708.9500000000003
237,1681.912765957447
238,2074.054
239,1580.11
240,1476.5170864090317
241,1708.9546382978722
242,1389.2119999999998
243,1232.842
244,1122.188
245,1150.755
246,1159.914
247,1025.7979591836734
248,1181.978
249,1311.3940000000002
250,1282.4142857142856
251,1302.432
252,1270.654
253,1185.234
254,1046.3239999999998
255,931.9416666666666
256,859.0315294117645
257,804.8650735294118
258,757.7325
259,869.7317708333334
260,880.954
261,807.1519999999998
262,877.8530612244896
263,831.0625
264,813.1979999999999
265,876.9916666666667
266,906.6220000000001
267,992.5531914893617
268,940.6360000000001
269,916.0163265306123
270,1069.782
271,1002.7439999999999
272,953.6877735849057
273,1001.3777820562187
274,982.6439999999999
275,1011.34375
276,1029.2
277,1115.8270833333333
278,1070.094
279,1064.854
280,1067.89
281,981.434
282,1034.4166666666667
283,1064.7040000000002
284,911.9639999999999
285,934.36
286,1088.7625
287,1106.9237321428573
288,1225.531267857143
289,1296.1100000000001
290,1204.7777777777778
291,1240.1168518518518
292,1223.0867346938776
293,1314.72
294,1353.058
295,1413.8040816326532
296,1459.4464285714284
297,1592.692
298,1533.098
299,1548.388
300,1614.2120000000002
301,1732.349
302,1542.89
303,1533.092
304,1624.6498612716762
305,1594.1633387283239
306,1572.2343877862597
307,1741.9404122137403
308,1622.5379999999998
309,1665.2077096774194
310,1726.9412903225807
311,1650.1659574468083
312,1616.9360000000001
313,1807.5240000000003
314,1732.5713002873563
315,1829.9254827586203
316,1643.7046999999998
317,1720.248723404255
318,1764.6150000000007
319,1687.112
320,1581.0589677419357
321,1582.111491935484
322,1557.9673469387753
323,1683.4479999999999
324,1574.1339999999996
325,1497.108
326,1425.9620008873117
327,1441.0360000000003
328,1117.7220000000002
329,1221.712
330,1445.8220000000001
331,1463.7920000000001
332,1422.6860000000001
333,1413.7880000000002
334,1599.0870000000002
335,1207.997
336,966.998
337,885.084
338,999.018
339,1084.0446808510637
340,1078.4593750000001
341,1097.7714285714287
342,1341.628
343,1328.856
344,1373.3059999999998
345,1540.406
346,1719.3527280299875
347,1644.976595744681
348,1654.1659999999997
349,1597.0420000000001
350,1842.9020220932412
351,1593.2859999999998
352,1425.06
353,1729.0799999999997
354,1610.776
355,1604.4460000000001
356,1767.8639999999996
357,1688.582
358,1758.7200000000003
359,1792.7849368318757
360,1610.8020000000001
361,1536.9419999999998
