TR,pupilSize
1,2220.8320000000003
2,2121.606
3,2025.3299999999997
4,2225.7500000000005
5,2347.724
6,2344.592
7,2455.0029999999997
8,2224.26
9,2025.496
10,2137.226
11,2419.202
12,2396.3360000000002
13,2396.076
14,2611.5599999999995
15,2689.6280000000006
16,1832.846
17,1906.8100000000004
18,2064.748
19,2247.37
20,2519.945
21,1919.45
22,2060.0660000000003
23,2394.194
24,1807.5857142857146
25,1880.9579999999999
26,2114.934
27,2015.896
28,1609.644
29,1973.286
30,1889.0539999999996
31,1980.9357586512865
32,1804.2030434782612
33,1776.8880000000001
34,2180.714
35,2206.236
36,2250.73
37,1916.29
38,2168.9080000000004
39,2448.19
40,1784.114
41,2127.026
42,2346.728
43,2355.205
44,1863.4160000000002
45,1942.6140000000003
46,2222.36
47,1473.724
48,1653.8719999999998
49,1581.94
50,1628.4279999999999
51,2037.7679999999996
52,2037.1359999999997
53,2263.41
54,2026.3740000000003
55,1828.13
56,2090.6231137724553
57,2038.2468862275448
58,1893.4999999999998
59,1909.4620000000002
60,2121.3959999999997
61,1820.3780000000002
62,1546.504
63,1794.316
64,1778.906
65,1933.23
66,1382.144
67,1829.3139999999996
68,1858.714
69,1810.23
70,1860.6940000000002
71,1588.48
72,1618.4460000000001
73,1585.404
74,1465.4620000000002
75,1659.184
76,1621.7580000000003
77,1296.2300000000002
78,1489.2420000000002
79,1743.0810000000001
80,1446.57
81,1579.2319999999995
82,1618.4060000000004
83,1618.968
84,1800.184
85,1844.378
86,1631.1180000000004
87,1584.8139999999999
88,1600.787
89,1189.461224489796
90,1411.124
91,1517.9160000000002
92,1561.49
93,1737.938156862745
94,1882.6598431372547
95,1464.144
96,1526.7079999999996
97,1358.7020000000002
98,1516.1519999999996
99,1477.2
100,1187.756
101,1318.848
102,1612.28
103,1708.638
104,1724.3079999999995
105,1481.6860000000001
106,1315.83
107,1172.9920000000002
108,1315.382
109,1321.33
110,1315.432
111,1342.7739999999997
112,1557.9259999999997
113,1786.4659999999997
114,1301.296
115,1122.302
116,1205.4080000000001
117,1167.474
118,1040.368
119,996.99
120,1232.396
121,1216.572
122,1033.0819999999999
123,1130.688
124,1408.036
125,1200.864
126,1071.7620000000002
127,1075.914
128,1148.334
129,973.3340000000001
130,1030.183
131,1117.12
132,1091.7199999999998
133,960.6319999999998
134,1016.5882307692307
135,1162.0977237048664
136,1065.65
137,1076.542
138,1076.812
139,1230.31
140,1200.118
141,898.2840000000001
142,1186.452
143,1108.546
144,962.8459999999999
145,886.6460000000001
146,1081.434
147,983.9960000000001
148,950.9229999999999
149,989.528
150,1338.89
151,1270.04
152,909.1120000000001
153,1009.668
154,1262.0439999999999
155,1075.422
156,1033.536
157,886.6419999999999
158,1131.4799999999998
159,1037.932
160,747.426
161,883.8059999999999
162,1005.45
163,997.988
164,908.0160000000001
165,1216.0919999999999
166,1150.558
167,940.64
168,882.404
169,1209.268
170,1096.818
171,736.3280000000002
172,837.9899999999999
173,914.5759999999999
174,1097.356
175,876.7469387755103
176,1017.4759999999998
177,1245.28
178,1102.24
179,813.3759999999999
180,941.0690000000002
181,893.034
182,997.6699999999998
183,800.67
184,848.508
185,1125.7679999999998
186,1108.0339999999999
187,899.85
188,955.8351000000002
189,916.3617021276594
190,822.22
191,755.704
192,835.158
193,1038.884
194,1184.65
195,1006.9259999999999
196,1266.244
197,1242.632
198,1015.8560000000001
199,869.3860000000001
200,1095.2160000000001
201,1180.016
202,989.832
203,719.632
204,1025.7400000000002
205,957.8939999999999
206,744.7860000000001
207,768.464
208,1068.85
209,1050.4260000000002
210,926.6818260869564
211,883.3341739130433
212,931.1779999999999
213,1103.2300000000002
214,793.9020000000002
215,762.8166666666667
216,1002.8213394495413
217,1079.328
218,898.618
219,918.2379999999998
220,985.49
221,1169.643
222,758.0240000000001
223,619.1632653061224
224,943.1479999999999
225,1032.6779999999999
226,852.0320000000002
227,920.44
228,1199.7099999999998
229,1263.8519999999999
230,942.5040000000001
231,714.7
232,1031.738
233,1083.7800000000002
234,712.776
235,759.1279999999999
236,1081.374
237,1046.112
238,933.752
239,875.79
240,1018.6919999999998
241,887.5659999999999
242,697.704
243,691.53
244,1034.2220000000002
245,1020.62
246,731.7460000000001
247,834.448
248,995.3860692102928
249,934.2169999999999
250,671.2079999999999
251,913.4939999999999
252,1020.3779999999999
253,1088.7581896551724
254,916.5308103448277
255,909.2980000000002
256,1032.372
257,964.752
258,836.1740000000001
259,1146.0539999999999
260,1227.9560000000001
261,942.536
262,960.12
263,1256.447
264,997.2040000000001
265,1051.4419999999998
266,937.872
267,1203.3239999999998
268,1313.004
269,1045.0759999999998
270,801.1990000000001
271,821.9440000000001
272,857.5139999999999
273,1052.35
274,857.6439999999999
275,894.9739999999999
276,998.7380000000002
277,1075.358
278,1051.556
279,972.966
280,1257.23
281,1167.4619999999998
282,1083.269
283,748.03
284,827.8539999999999
285,968.32
286,899.1142857142856
287,916.0147376543209
288,1132.088
289,1340.8244897959182
290,1128.81
291,883.7560000000001
292,880.6759999999999
293,1250.7220000000002
294,1126.9460000000001
295,734.26
296,769.278
297,908.1479999999999
298,973.3840000000001
299,1007.6360000000001
300,1105.906
301,1103.346
302,1193.632
303,1094.0359999999998
304,1045.948
305,1135.094
306,1231.6367346938775
307,965.3380000000002
308,922.886
309,1029.188
310,1082.866
311,1122.308
312,1147.637
313,980.23
314,1106.0100000000002
315,1261.95
316,1236.85
317,1330.2160000000001
318,1417.1370000000002
319,841.012
320,1049.1719999999998
321,955.5879999999999
322,978.592
323,813.4700000000001
324,1048.988
325,1092.7959999999998
326,1002.5499999999998
327,928.1619999999999
328,1170.966
329,1103.3755102040816
330,1121.63
331,950.9920000000001
332,844.2919999999999
333,1068.397
334,1236.1940000000002
335,1041.77
336,973.182
337,1068.158
338,1074.5375000000001
339,1087.402
340,960.354
341,812.3
342,1077.626
343,1169.616
344,1293.598
345,1366.6900000000003
346,997.5479999999999
347,1268.2559999999999
348,1436.53
349,1315.4779999999998
350,1458.1949999999997
351,1288.396
352,1242.834
353,1380.0320000000002
354,1452.2940000000003
355,1530.2859999999998
356,1602.9900000000002
357,1526.145
358,1153.212
359,1498.448
360,1400.2579999999998
361,1523.23
362,1669.8163255813954
363,1407.318410852713
364,1586.168
365,1881.8940000000002
366,1749.096
367,1628.336
368,1364.9460000000001
369,1387.1719999999998
370,1381.418
371,1346.4260000000002
372,1314.19
373,1280.816
374,1593.346
375,1403.8500000000001
376,1356.2579999999998
377,1329.754
378,1077.767
379,1167.81
380,1519.2320000000002
381,1497.9259999999997
382,1528.624
383,1360.54
384,1496.1080000000002
385,1499.6580000000001
386,1289.07
387,1052.41
388,1115.536
389,1247.478
390,1071.13
391,990.7579999999999
392,1274.086
393,1022.008
394,1140.882
395,1314.385
396,1187.366
397,1423.4980000000003
398,1545.9379999999996
399,1376.2419999999997
400,1382.388
401,1647.3829999999998
402,1522.3229166666667
403,1491.9959999999999
404,1595.5080000000005
405,1100.124
406,1155.154
407,1649.7519999999997
408,1256.632
409,1558.376
410,1683.3039999999999
411,1582.6259999999997
412,1556.7459999999999
413,1742.934
414,1569.8120000000004
415,1434.642
416,1320.5279999999998
417,1716.2360000000003
418,1415.1265306122452
419,1563.1619999999998
420,1580.496085106383
421,1302.2399148936172
422,1138.578
423,1491.4979999999998
424,1670.6653333333334
