time_in_ms,pupilSize_clean
0,2389.9
20,2392.0
40,2374.0
60,2367.1
80,2357.6
100,2354.9
120,2341.1
140,2332.4
160,2333.6
180,2332.9
200,2344.7
220,2351.9
240,2363.4
260,2376.5
280,2394.4
300,2402.1
320,2404.6
340,2398.8
360,2405.6
380,2360.7
400,2383.0
420,2331.2
440,2318.2
460,2293.8
480,2292.3
500,2284.7
520,2300.5
540,2318.5
560,2281.8
580,2293.0
600,2264.4
620,2253.0
640,2239.9
660,2217.9
680,2190.3
700,2186.4
720,2150.5
740,2112.0
760,2095.7
780,2083.1
800,2070.1
820,2058.0
840,2045.5
860,2034.9
880,2022.7
900,2013.8
920,2003.2
940,1994.6
960,1990.9
980,1984.7
1000,1978.6
1020,1985.9
1040,1978.4
1060,1980.3
1080,1980.9
1100,1978.4
1120,1979.0
1140,1983.3
1160,1985.3
1180,1989.0
1200,1997.6
1220,2002.6
1240,2010.1
1260,2021.7
1280,2028.3
1300,2037.3
1320,2050.1
1340,2060.9
1360,2079.3
1380,2087.6
1400,2099.1
1420,2112.1
1440,2121.9
1460,2511.2
1480,3655.0526315789475
1500,3466.2807017543864
1520,3277.5087719298244
1540,3088.7368421052633
1560,2899.9649122807014
1580,2716.856140350877
1600,2687.7
1620,2295.7
1640,2222.5
1660,2223.1
1680,2228.2
1700,2230.5
1720,2235.2
1740,2233.4
1760,2228.7
1780,2226.0
1800,2232.2
1820,2237.5
1840,2236.2
1860,2241.0
1880,2239.2
1900,2245.8
1920,2250.5
1940,2253.2
1960,2257.1
1980,2260.3
2000,2256.2
2020,2252.1
2040,2246.3
2060,2237.8
2080,2233.6
2100,2220.2
2120,2209.1
2140,2204.1
2160,2188.0
2180,2179.1
2200,2173.7
2220,2167.6
2240,2156.4
2260,2153.1
2280,2146.0
2300,2136.7
2320,2129.7
2340,2124.1
2360,2112.7
2380,2113.4
2400,2107.1
2420,2095.7
2440,2087.9
2460,2083.7
2480,2082.4
2500,2068.9
2520,2061.5
2540,2059.5
2560,2057.7
2580,2051.0
2600,2045.9
2620,2052.2
2640,2049.2
2660,2050.4
2680,2051.6
2700,2050.5
2720,2053.0
2740,2052.0
2760,2054.7
2780,2056.3
2800,2058.1
2820,2055.8
2840,2055.4
2860,2062.3
2880,2060.1
2900,2056.8
2920,2054.5
2940,2052.4
2960,2055.2
2980,2055.9
3000,2052.9
3020,2051.8
3040,2044.1
3060,2040.8
3080,2038.3
3100,2032.3
3120,2026.5
3140,2019.8
3160,2014.1
3180,2009.4
3200,2001.1
3220,1989.9
3240,1987.9
3260,1985.9
3280,1985.6
3300,1973.4
3320,1971.1
3340,1969.8
3360,1966.0
3380,1964.8
3400,1965.6
3420,1964.4
3440,1964.4
3460,1966.1
3480,1960.9
3500,1958.8
3520,1958.8
3540,1973.2
3560,1980.6
3580,1986.2
3600,1991.9
3620,1997.5
3640,2004.0
3660,2012.5
3680,2020.3
3700,2028.2
3720,2034.0
3740,2043.2
3760,2055.5
3780,2062.5
3800,2076.7
3820,2084.5
3840,2093.4
3860,2107.1
3880,2115.8
3900,2126.1
3920,2131.1
3940,2133.8
3960,2147.2
3980,2154.2
4000,2161.3
4020,2166.4
4040,2158.7
4060,2166.3
4080,2172.3
4100,2172.7
4120,2173.0
4140,2171.6
4160,2173.9
4180,2181.7
4200,2177.4
4220,2177.8
4240,2164.5
4260,2166.9
4280,2167.3
4300,2165.6
4320,2162.9
4340,2164.4
4360,2162.0
4380,2161.5
4400,2161.9
4420,2159.0
4440,2159.0
4460,2162.5
4480,2155.6
4500,2150.9
4520,2145.8
4540,2138.3
4560,2137.3
4580,2133.4
4600,2134.5
4620,2131.6
4640,2128.6
4660,2119.6
4680,2120.2
4700,2115.2
4720,2116.2
4740,2116.3
4760,2117.4
4780,2124.4
4800,2127.9
4820,2127.3
4840,2129.9
4860,2132.4
4880,2143.9
4900,2140.4
4920,2147.8
4940,2151.1
4960,2153.4
4980,2156.4
5000,2158.2
5020,2162.8
5040,2159.7
5060,2166.8
5080,2165.6
5100,2177.2
5120,2179.9
5140,2181.9
5160,2186.6
5180,2191.6
5200,2199.8
5220,2199.0
5240,2195.3
5260,2204.9
5280,2208.9
5300,2211.9
5320,2209.2
5340,2207.7
5360,2205.2
5380,2201.8
5400,2198.3
5420,2195.1
5440,2189.0
5460,2181.6
5480,2175.0
5500,2167.6
5520,2158.6
5540,2150.3
5560,2143.2
5580,2134.7
5600,2125.0
5620,2113.9
5640,2102.3
5660,2087.4
5680,2072.8
5700,2058.3
5720,2035.9
5740,2015.5
5760,1996.6
5780,1973.6
5800,1947.2
5820,1924.8
5840,1904.2
5860,1886.2
5880,1861.2
5900,1850.9
5920,1830.1
5940,1815.5
5960,1800.9
5980,1781.4
6000,1759.7
6020,1740.6
6040,1725.9
6060,1709.5
6080,1695.4
6100,1673.9
6120,1656.3
6140,1642.8
6160,1625.7
6180,1610.8
6200,1596.1
6220,1580.7
6240,1569.8
6260,1559.1
6280,1553.1
6300,1548.2
6320,1540.5
6340,1538.5
6360,1542.2
6380,1542.5
6400,1547.7
6420,1549.8
6440,1555.8
6460,1561.0
6480,1562.9
6500,1567.7
6520,1577.9
6540,1580.4
6560,1584.6
6580,1582.6
6600,1585.3
6620,1583.1
6640,1582.3
6660,1579.2
6680,1578.4
6700,1575.7
6720,1575.4
6740,1574.1
6760,1572.9
6780,1570.4
6800,1566.2
6820,1568.9
6840,1568.2
6860,1569.4
6880,1565.1
6900,1566.4
6920,1563.0
6940,1565.0
6960,1562.0
6980,1562.5
7000,1565.9
7020,1559.9
7040,1560.4
7060,1566.8
7080,1565.7
7100,1566.7
7120,1575.9
7140,1580.5
7160,1586.8
7180,1592.1
7200,1597.6
7220,1611.0
7240,1614.5
7260,1622.9
7280,1621.6
7300,1622.9
7320,1620.0
7340,1617.8
7360,1608.6
7380,1603.7
7400,1596.6
7420,1584.4
7440,1573.0
7460,1564.5
7480,1558.4
7500,1547.3
7520,1540.6
7540,1531.5
7560,1525.4
7580,1517.7
7600,1509.6
7620,1507.8
7640,1505.2
7660,1498.0
7680,1495.6
7700,1496.7
7720,1494.8
7740,1497.9
7760,1502.1
7780,1508.1
7800,1504.5
7820,1511.8
7840,1519.3
7860,1519.9
7880,1527.9
7900,1534.0
7920,1538.6
7940,1544.4
7960,1545.7
7980,1549.6
8000,1546.9
8020,1547.7
8040,1548.1
8060,1546.3
8080,1549.9
8100,1547.4
8120,1549.4
8140,1547.6
8160,1545.2
8180,1544.5
8200,1543.3
8220,1549.5
8240,1550.8
8260,1551.4
8280,1558.3
8300,1561.4
8320,1568.2
8340,1581.6
8360,1590.0
8380,1600.2
8400,1612.9
8420,1631.5
8440,1645.9
8460,1654.6
8480,1668.4
8500,1681.5
8520,1697.8
8540,1710.4
8560,1722.5
8580,1727.6
8600,1733.4
8620,1736.3
8640,1738.8
8660,1740.9
8680,1737.5
8700,1735.1
8720,1733.4
8740,1725.5
8760,1720.9
8780,1721.1
8800,1715.6
8820,1708.0
8840,1707.1
8860,1709.4
8880,1704.0
8900,1707.5
8920,1704.8
8940,1708.3
8960,1709.7
8980,1707.7
9000,1708.2
9020,1711.0
9040,1709.8
9060,1708.3
9080,1711.1
9100,1711.9
9120,1710.8
9140,1714.9
9160,1718.3
9180,1722.8
9200,1724.5
9220,1730.9
9240,1737.1
9260,1750.7
9280,1588.2803921568627
9300,1283.7254901960785
9320,1261.764705882353
9340,1239.8039215686274
9360,1217.8431372549019
9380,1195.8823529411764
9400,1607.2
9420,1823.0
9440,1793.0
9460,1794.0
9480,1797.0
9500,1803.9
9520,1814.5
9540,1824.3
9560,1829.7
9580,1839.9
9600,1846.9
9620,1853.4
9640,1862.6
9660,1870.4
9680,1879.4
9700,1879.9
9720,1884.8
9740,1882.8
9760,1881.8
9780,1877.9
9800,1867.0
9820,1861.3
9840,1847.0
9860,1832.8
9880,1819.3
9900,1807.7
9920,1796.2
9940,1782.2
9960,1777.7
9980,1763.7
10000,1758.5
10020,1752.2
10040,1740.9
10060,1727.0
10080,1721.6
10100,1711.3
10120,1706.3
10140,1693.7
10160,1678.1
10180,1665.8
10200,1649.6
10220,1634.0
10240,1620.6
10260,1611.1
10280,1593.8
10300,1584.4
10320,1572.2
10340,1557.3
10360,1554.9
10380,1545.6
10400,1541.4
10420,1528.7
10440,1528.1
10460,1520.2
10480,1515.3
10500,1510.8
10520,1512.0
10540,1503.2
10560,1503.6
10580,1505.3
10600,1507.6
10620,1508.8
10640,1512.9
10660,1518.8
10680,1518.9
10700,1526.3
10720,1530.0
10740,1537.3
10760,1543.8
10780,1552.5
10800,1559.4
10820,1566.9
10840,1575.2
10860,1586.7
10880,1597.7
10900,1615.0
10920,1623.7
