time_in_ms,pupilSize_clean
0.0,1953.2
20.0,1955.2
40.0,1959.6
60.0,1959.2
80.0,1963.4
100.0,1967.3
120.0,1973.2
140.0,1977.9
160.0,1982.4
180.0,1986.5
200.0,1991.1
220.0,1999.4
240.0,2005.2
260.0,2010.0
280.0,2018.7
300.0,2023.9
320.0,2027.1
340.0,2026.3
360.0,2026.4
380.0,2029.7
400.0,2026.9
420.0,2030.1
440.0,2027.9
460.0,2026.3
480.0,2021.6
500.0,2024.4
520.0,2024.2
540.0,2022.2
560.0,2016.3
580.0,2015.3
600.0,2014.5
620.0,2009.2
640.0,2002.4
660.0,1995.1818749999998
680.0,1992.046875
700.0,1988.109375
720.0,1984.171875
740.0,1980.234375
760.0,1976.296875
780.0,1972.359375
800.0,1968.421875
820.0,1964.484375
840.0,1960.546875
860.0,1956.609375
880.0,1952.671875
900.0,1948.734375
920.0,1944.796875
940.0,1940.859375
960.0,1936.921875
980.0,1932.2025
1000.0,1926.9
1020.0,1926.8
1040.0,1930.8
1060.0,1931.2
1080.0,1931.0
1100.0,1934.0
1120.0,1931.6
1140.0,1929.8
1160.0,1931.5
1180.0,1924.1
1200.0,1920.1
1220.0,1915.0
1240.0,1911.5
1260.0,1907.0
1280.0,1900.7
1300.0,1898.2
1320.0,1898.1
1340.0,1895.5
1360.0,1894.2
1380.0,1892.9
1400.0,1892.5
1420.0,1893.0
1440.0,1893.8
1460.0,1891.5
1480.0,1892.2
1500.0,1888.1
1520.0,1888.0
1540.0,1886.2
1560.0,1883.0
1580.0,1880.8
1600.0,1874.1
1620.0,1874.4
1640.0,1869.4
1660.0,1866.2
1680.0,1864.6
1700.0,1863.8
1720.0,1859.1
1740.0,1860.6
1760.0,1861.3
1780.0,1858.3
1800.0,1860.9
1820.0,1861.7
1840.0,1861.6
1860.0,1861.7
1880.0,1864.7
1900.0,1868.1
1920.0,1872.8
1940.0,1880.3
1960.0,1887.0
1980.0,1892.4
2000.0,1896.1
2020.0,1901.2
2040.0,1906.2
2060.0,1908.4
2080.0,1909.5
2100.0,1909.6
2120.0,1907.1
2140.0,1912.3
2160.0,1906.7
2180.0,1906.9
2200.0,1910.0
2220.0,1908.5
2240.0,1907.6
2260.0,1909.7
2280.0,1913.7
2300.0,1917.0
2320.0,1923.9
2340.0,1930.2
2360.0,1933.9
2380.0,1937.9
2400.0,1946.5
2420.0,1952.5
2440.0,1955.6
2460.0,1964.5
2480.0,1969.9
2500.0,1973.0
2520.0,1975.4
2540.0,1978.7
2560.0,1979.5
2580.0,1980.6
2600.0,1982.0
2620.0,1984.5
2640.0,1981.0
2660.0,1977.5
2680.0,1975.2
