time_in_ms,pupilSize_clean
0,2004.6
20,2006.2
40,2005.5
60,2005.8
80,2007.4
100,2008.5
120,2010.2
140,2008.1
160,2010.7
180,2011.3
200,2011.7
220,2014.1
240,2016.1
260,2025.5
280,2024.7
300,2024.7
320,2028.7
340,2032.7
360,2036.2
380,2041.2
400,2044.2
420,2050.4
440,2053.5
460,2057.2
480,2057.8
500,2059.7
520,2060.5
540,2060.2
560,2061.3
580,2058.7
600,2058.8
620,2055.9
640,2056.5
660,2052.2
680,2050.9
700,2048.8
720,2047.0
740,2041.1
760,2040.6
780,2034.0
800,2033.0
820,2029.2
840,2025.1
860,2024.0
880,2018.4
900,2014.9
920,2014.5
940,2013.2
960,2008.5
980,2006.3
1000,2005.3
1020,2006.1
1040,2008.0
1060,2008.8
1080,2009.4
1100,2012.9
1120,2017.5
1140,2019.9
1160,2028.3
1180,2034.9
1200,2041.3
1220,2049.5
1240,2060.5
1260,2067.7
1280,2077.9
1300,2089.0
1320,2097.8
1340,2110.4
1360,2124.3
1380,2137.1
1400,2149.2
1420,2162.3
1440,2177.8
1460,2192.8
1480,2206.5
1500,2218.9
1520,2233.1
1540,2248.4
1560,2261.1
1580,2271.5
1600,2284.0
1620,2294.1
1640,2301.5
1660,2315.2
1680,2322.8
1700,2328.8
1720,2333.0
1740,2338.0
1760,2341.3
1780,2342.6
1800,2342.8
1820,2345.1
1840,2345.5
1860,2348.2
1880,2349.0
1900,2351.7
1920,2354.0
1940,2357.3
1960,2360.1
1980,2362.8
2000,2365.6
2020,2368.3
2040,2374.1
2060,2378.9
2080,2385.7
2100,2390.3
2120,2393.1
2140,2398.5
2160,2402.9
2180,2406.5
2200,2410.0
2220,2414.9
2240,2414.6
2260,2419.3
2280,2423.1
2300,2425.5
2320,2425.8
2340,2431.9
2360,2433.1
2380,2432.9
2400,2436.8
2420,2440.4
2440,2441.7
2460,2445.1
2480,2444.6
2500,2448.5
2520,2450.1
2540,2451.8
2560,2451.3
2580,2455.4
2600,2458.4
2620,2457.4
2640,2462.2
2660,2464.3
2680,2466.7
2700,2468.4
2720,2474.9
2740,2477.2
2760,2483.1
2780,2488.2
2800,2492.7
2820,2495.5
2840,2500.3
2860,2503.5
2880,2510.3
2900,2513.2
2920,2519.2
2940,2523.9
2960,2526.8
2980,2527.5
3000,2531.3
3020,2536.4
3040,2537.9
3060,2542.4
3080,2547.1
3100,2549.5
3120,2551.5
3140,2552.1
3160,2557.7
3180,2562.1
3200,2562.7
3220,2565.0
3240,2571.5
3260,2574.1
3280,2582.4
3300,2589.4
3320,2598.9
3340,2607.4
3360,2617.0
3380,2627.5
3400,2636.7
3420,2650.5
3440,2665.5
3460,2676.4
3480,2694.6
3500,2704.5
3520,2715.0
3540,2725.5
3560,2733.7
3580,2742.6
3600,2751.1
3620,2756.4
3640,2763.7
3660,2765.6
3680,2769.3
3700,2776.2
3720,2779.1
3740,2778.2
3760,2782.0
3780,2786.7
3800,2787.4
3820,2787.2
3840,2788.2
3860,2786.3
3880,2787.5
3900,2791.4
3920,2790.4
3940,2790.2
3960,2792.7
3980,2795.4
4000,2798.5
4020,2803.5
4040,2805.3
4060,2805.9
4080,2810.7
4100,2813.8
4120,2816.2
4140,2814.8
4160,2817.8
4180,2822.9
4200,2823.3
4220,2822.8
4240,2824.3
4260,2828.0
4280,2825.5
4300,2827.0
4320,2822.9
4340,2818.0
4360,2813.0
4380,2809.4
4400,2804.0
4420,2799.0
4440,2797.5
4460,2790.9
4480,2785.3
4500,2781.8
4520,2783.2
4540,2778.5
4560,2774.3
4580,2770.7
4600,2770.4
4620,2766.4
4640,2764.4
4660,2763.9
4680,2758.0
4700,2755.2
4720,2751.1
4740,2478.3
4760,1226.8600000000001
4780,1126.1
4800,1027.6555555555556
4820,929.2111111111111
4840,854.6733333333334
4860,1694.2
4880,2479.3
4900,2943.4
4920,2821.5
4940,2739.9
4960,2702.9
4980,2702.4
5000,2700.2
5020,2699.9
5040,2698.4
5060,2696.5
5080,2696.6
5100,2699.4
5120,2699.3
5140,2698.7
5160,2693.5
5180,2691.5
5200,2684.9
5220,2679.3
5240,2666.5
5260,2655.3
5280,2638.2
5300,2620.5
5320,2598.4
5340,2575.5
5360,2548.8
5380,2515.3
5400,2487.3
5420,2456.9
5440,2428.6
5460,2405.6
5480,2377.4
5500,2348.8
5520,2327.5
5540,2304.3
5560,2285.2
5580,2264.7
5600,2249.3
5620,2233.8
5640,2223.1
5660,2211.3
5680,2199.9
5700,2190.8
5720,2184.3
5740,2173.7
5760,2167.5
5780,2163.6
5800,2156.8
5820,2156.2
5840,2152.3
5860,2147.8
5880,2149.5
5900,2150.7
5920,2151.4
5940,2157.6
5960,2160.0
5980,2162.9
6000,2167.1
6020,2171.2
6040,2179.4
6060,2185.0
6080,2188.2
6100,2194.8
6120,2200.2
6140,2207.2
6160,2213.5
6180,2218.6
6200,2222.6
6220,2229.0
6240,2231.1
6260,2236.7
6280,2242.8
6300,2250.7
6320,2255.8
6340,2259.1
6360,2267.3
6380,2270.7
6400,2276.7
6420,2281.8
6440,2291.1
6460,2295.7
6480,2301.8
6500,2310.6
6520,2317.9
6540,2326.8
6560,2336.6
6580,2344.5
6600,2355.3
6620,2361.3
6640,2375.2
6660,2384.1
6680,2395.7
6700,2404.2
6720,2415.4
6740,2428.2
6760,2434.0
6780,2444.6
6800,2452.8
6820,2462.9
6840,2474.2
6860,2481.2
6880,2487.4
6900,2496.8
6920,2500.3
6940,2505.5
6960,2509.7
6980,2514.1
7000,2519.5
7020,2525.3
7040,2531.9
7060,2534.1
7080,2537.2
7100,2546.3
7120,2553.6
7140,2561.6
7160,2567.7
7180,2574.0
7200,2578.1
7220,2583.2
7240,2587.5
7260,2589.8
7280,2591.9
7300,2592.4
7320,2592.0
7340,2594.5
7360,2593.5
7380,2592.8
7400,2590.2
7420,2587.0
7440,2581.1
7460,2574.1
7480,2573.7
7500,2568.0
7520,2567.7
7540,2562.8
7560,2560.3
7580,2557.9
7600,2551.5
7620,2550.1
7640,2547.6
7660,2539.4
7680,2534.6
7700,2530.8
7720,2522.1
7740,2517.7
7760,2512.7
7780,2506.1
7800,2497.8
7820,2485.8
7840,2481.0
7860,2471.4
7880,2459.8
7900,2451.9
7920,2443.7
7940,2433.9
7960,2426.7
7980,2419.4
8000,2411.6
8020,2403.5
8040,2394.9
8060,2389.3
8080,2379.4
8100,2370.3
8120,2362.1
8140,2352.0
8160,2164.2
8180,731.952
8200,708.5699999999999
8220,706.77
8240,704.97
8260,703.17
8280,1108.018
8300,2049.4
8320,2402.6
8340,2366.3
8360,2267.5
8380,2264.7
8400,2264.6
8420,2264.2
8440,2264.4
8460,2263.9
8480,2266.5
8500,2267.2
8520,2270.9
8540,2275.3
8560,2276.8
8580,2278.3
8600,2277.0
8620,2275.9
8640,2276.7
8660,2269.7
8680,2261.7
8700,2250.2
8720,2236.4
8740,2221.3
8760,2202.3
8780,2182.2
8800,2159.3
8820,2137.4
8840,2118.0
8860,2093.9
8880,2075.9
8900,2057.3
8920,2036.3
8940,2017.8
8960,1998.9
8980,1981.8
9000,1968.3
9020,1951.9
9040,1935.3
9060,1923.6
9080,1913.2
9100,1899.2
9120,1889.6
9140,1878.9
9160,1871.3
9180,1861.4
9200,1855.1
9220,1851.2
9240,1846.0
9260,1842.7
9280,1845.5
9300,1846.6
9320,1846.8
9340,1847.8
9360,1854.6
9380,1861.4
9400,1866.2
9420,1875.3
9440,1885.9
9460,1894.9
9480,1907.9
9500,1917.5
9520,1927.9
9540,1939.7
9560,1951.3
9580,1963.3
9600,1972.5
9620,1983.2
9640,1995.7
9660,2009.2
9680,2021.3
9700,2034.6
9720,2047.9
9740,2060.8
9760,2076.3
9780,2092.0
9800,2105.6
9820,2120.8
9840,2136.6
9860,2153.5
9880,2168.2
9900,2185.1
9920,2198.5
9940,2214.5
9960,2229.7
9980,2244.6
10000,2256.7
10020,2271.1
10040,2282.1
10060,2292.4
10080,2302.3
10100,2314.6
10120,2323.7
10140,2332.3
10160,2343.6
10180,2350.6
10200,2356.7
10220,2361.0
10240,2365.2
10260,2370.7
10280,2373.4
10300,2375.7
10320,2379.8
10340,2381.9
10360,2384.4
10380,2389.1
10400,2388.1
10420,2394.4
10440,2399.8
10460,2402.4
10480,2410.6
10500,2413.4
10520,2420.1
10540,2429.1
10560,2433.3
10580,2438.8
10600,2447.5
10620,2453.0
10640,2460.5
10660,2468.9
10680,2472.9
10700,2479.0
10720,2486.1
10740,2490.7
10760,2494.6
10780,2500.8
10800,2503.2
10820,2505.1
10840,2501.3
10860,2503.5
10880,2499.0
10900,2499.8
10920,2495.4
10940,2487.7
10960,2482.5
10980,2481.0
11000,2476.8
11020,2470.3
11040,2466.0
11060,2459.1
11080,2452.6
11100,2449.1
11120,2444.6
11140,2443.1
11160,2437.7
11180,2438.4
11200,2433.3
11220,2431.4
11240,2429.4
11260,2424.8
11280,2421.3
11300,2422.8
11320,2420.9
11340,2417.6
11360,2418.1
11380,2415.0
11400,2414.9
11420,2411.4
11440,1829.3
11460,779.328947368421
11480,785.3815789473684
11500,791.4342105263157
11520,809.0052631578948
11540,1704.2
11560,2432.9
11580,2525.3
11600,2420.6
11620,2386.3
11640,2387.3
11660,2386.0
11680,2385.2
11700,2385.0
11720,2385.2
11740,2385.5
11760,2385.2
11780,2385.0
11800,2385.8
11820,2390.6
11840,2389.4
11860,2389.3
11880,2386.0
11900,2376.4
11920,2368.3
11940,2356.4
11960,2341.4
11980,2324.1
12000,2301.6
12020,2281.2
12040,2257.2
12060,2230.6
12080,2203.0
12100,2177.2
12120,2151.9
12140,2127.9
12160,2103.4
12180,2080.7
12200,2063.4
12220,2044.3
12240,2027.5
12260,2010.8
12280,1997.3
12300,1983.9
12320,1968.3
12340,1961.2
12360,1954.5
12380,1944.7
12400,1937.5
12420,1931.4
12440,1926.7
12460,1926.7
12480,1923.2
12500,1921.9
12520,1919.2
12540,1921.7
12560,1922.1
12580,1921.2
12600,1921.8
12620,1923.9
12640,1927.7
12660,1929.4
12680,1936.3
12700,1941.6
12720,1943.1
12740,1951.1
12760,1955.6
12780,1962.4
12800,1969.5
12820,1976.8
12840,1983.7
12860,1989.7
12880,1996.8
12900,2005.5
12920,2011.9
12940,2017.9
12960,2026.0
12980,2034.2
13000,2044.6
13020,2049.5
13040,2056.4
13060,2064.4
13080,2073.3
13100,2079.1
13120,2087.1
13140,2092.8
13160,2100.9
13180,2106.8
13200,2114.0
13220,2120.5
13240,2125.9
13260,2131.3
13280,2136.4
13300,2141.9
13320,2149.8
13340,2157.8
13360,2161.9
13380,2169.7
13400,2175.6
13420,2182.8
13440,2187.6
13460,2192.3
13480,2198.1
13500,2202.4
13520,2209.6
13540,2213.3
13560,2218.6
13580,2221.7
13600,2221.6
13620,2223.1
13640,2223.8
13660,2222.0
13680,2223.6
13700,2224.1
13720,2226.3
13740,2228.0
13760,2225.1
13780,2225.2
13800,2228.1
13820,2231.7
13840,2228.1
13860,2230.7
13880,2228.6
13900,2228.8
13920,2230.7
13940,2230.9
13960,2234.2
13980,2233.7
14000,2233.5
14020,2240.3
14040,2241.0
14060,2246.0
14080,2246.1
14100,2248.7
14120,2251.4
14140,2254.3
14160,2256.8
14180,2258.6
14200,2262.3
14220,2265.0
14240,2266.2
14260,2268.8
14280,2270.4
14300,2272.1
14320,2271.4
14340,2272.3
14360,2275.3
14380,2275.3
14400,2275.3
14420,2274.7
14440,2273.5
14460,2273.6
14480,2270.2
14500,2265.6
14520,2263.8
14540,2260.3
14560,2259.4
14580,2253.5
14600,2248.0
14620,2237.7
14640,1832.5
14660,698.1935483870968
14680,685.2903225806451
14700,672.3870967741935
14720,1022.0290322580646
14740,2020.1
14760,2313.5
14780,2241.1
14800,2195.3
14820,2199.6
14840,2204.6
14860,2206.7
14880,2214.4
14900,2223.7
14920,2232.6
14940,2245.2
14960,2255.8
14980,2269.8
15000,2279.5
15020,2290.4
15040,2301.1
15060,2311.2
15080,2319.7
15100,2321.2
15120,2316.4
15140,2310.2
15160,2294.2
15180,2276.1
15200,2254.3
15220,2233.3
15240,2205.4
15260,2177.0
15280,2154.2
15300,2125.2
15320,2103.3
15340,2079.9
15360,2058.0
15380,2037.7
15400,2017.9
15420,2002.3
15440,1986.2
15460,1971.9
15480,1962.5
15500,1954.3
15520,1944.3
15540,1936.7
15560,1932.0
15580,1927.1
15600,1920.9
15620,1918.6
15640,1918.5
15660,1916.3
15680,1914.1
15700,1914.8
15720,1917.2
15740,1919.3
15760,1922.7
15780,1926.7
15800,1929.9
15820,1934.4
15840,1937.0
15860,1943.3
15880,1946.1
15900,1950.5
15920,1958.1
15940,1962.2
15960,1967.6
15980,1977.2
16000,1986.6
16020,1993.9
16040,2001.1
16060,2009.2
16080,2017.5
16100,2027.3
16120,2037.8
16140,2045.7
16160,2054.8
16180,2069.6
16200,2081.3
16220,2092.6
16240,2104.5
16260,2113.4
16280,2125.7
16300,2139.3
16320,2150.1
16340,2158.9
16360,2169.2
16380,2182.3
16400,2190.8
16420,2202.1
16440,2213.1
16460,2220.5
16480,2230.6
16500,2239.2
16520,2249.7
16540,2258.3
16560,2268.9
16580,2279.2
16600,2288.2
16620,2297.8
16640,2304.5
16660,2316.1
16680,2324.8
16700,2332.9
16720,2340.8
16740,2348.1
16760,2358.2
16780,2367.6
16800,2374.0
16820,2380.5
16840,2385.9
16860,2392.6
16880,2398.7
16900,2398.3
16920,2402.9
16940,2406.8
16960,2412.3
16980,2419.3
17000,2424.4
17020,2427.4
17040,2431.5
17060,2436.9
17080,2439.3
17100,2443.5
17120,2447.8
17140,2448.5
17160,2454.5
17180,2459.8
17200,2463.1
17220,2464.9
17240,2469.9
17260,2472.1
17280,2473.3
17300,2474.1
17320,2476.5
17340,2473.8
17360,2470.2
17380,2466.1
17400,2461.9
17420,2458.7
17440,2453.6
17460,2449.8
17480,2444.0
17500,2436.3
17520,2430.7
17540,2422.1
17560,2290.4
17580,836.5906976744187
17600,760.2441860465117
17620,751.6395348837209
17640,743.0348837209302
17660,786.3906976744186
17680,1670.7
17700,2367.3
17720,2517.2
17740,2451.5
17760,2382.9
17780,2384.6
17800,2385.4
17820,2388.4
17840,2393.8
17860,2394.5
17880,2397.3
17900,2401.9
17920,2401.3
17940,2401.6
17960,2400.4
17980,2392.5
18000,2387.0
18020,2372.4
18040,2349.4
18060,2323.1
18080,2292.9
18100,2260.2
18120,2224.7
18140,2188.8
18160,2149.2
18180,2112.4
18200,2074.9
18220,2042.0
18240,2006.4
18260,1975.1
18280,1943.4
18300,1913.7
18320,1888.9
18340,1861.2
18360,1839.0
18380,1817.1
18400,1798.4
18420,1780.0
18440,1766.4
18460,1751.9
18480,1740.4
18500,1732.6
18520,1719.4
18540,1713.3
18560,1706.9
18580,1699.7
18600,1693.8
18620,1690.7
18640,1685.3
18660,1682.1
18680,1678.9
18700,1677.1
18720,1676.3
18740,1673.8
18760,1671.5
18780,1668.7
18800,1668.9
18820,1669.2
18840,1668.7
18860,1670.6
18880,1673.1
18900,1677.7
18920,1681.7
18940,1688.3
18960,1693.8
18980,1700.9
19000,1709.4
19020,1715.7
19040,1726.4
19060,1734.2
19080,1741.4
19100,1750.2
19120,1757.5
19140,1766.6
19160,1777.5
19180,1784.5
19200,1793.8
19220,1801.4
19240,1808.8
19260,1817.0
19280,1822.9
19300,1829.5
19320,1838.1
19340,1845.7
19360,1853.8
19380,1861.7
19400,1870.5
19420,1875.2
19440,1883.2
19460,1890.1
19480,1891.0
19500,1894.2
19520,1898.6
19540,1898.4
19560,1897.4
19580,1898.6
19600,1897.7
19620,1898.2
19640,1899.8
19660,1900.0
19680,1900.5
19700,1902.5
19720,1904.9
19740,1909.2
19760,1912.9
19780,1919.9
19800,1925.0
19820,1929.0
19840,1934.6
19860,1937.8
19880,1942.1
19900,1943.4
19920,1945.5
19940,1943.6
19960,1945.5
19980,1945.6
20000,1946.0
20020,1943.9
20040,1941.4
20060,1943.5
20080,1940.9
20100,1937.9
20120,1936.1
20140,1935.7
20160,1935.1
20180,1932.6
20200,1930.3
20220,1930.3
20240,1930.5
20260,1926.6
20280,1930.2
20300,1927.8
20320,1926.3
20340,1923.4
20360,1918.5
20380,1917.4
20400,1909.6
20420,1905.3
20440,1899.8
20460,1892.9
20480,1886.8
20500,1878.8
20520,1872.2
20540,1866.8
20560,1863.7
20580,1861.4
20600,1858.7
20620,1857.0
20640,1854.6
20660,1852.5
20680,1851.4
20700,1851.4
20720,1850.6
20740,1848.7
20760,1846.1
20780,1842.4
20800,1842.6
20820,1842.2
20840,1840.6
20860,1840.7
20880,1841.2
20900,1842.8
20920,1846.9
20940,1848.3
20960,1851.1
20980,1856.4
21000,1863.4
21020,1870.4
21040,1878.1
21060,1886.8
21080,1894.1
21100,1906.6
21120,1914.8
21140,1926.3
21160,1932.5
21180,1943.5
21200,1953.4
21220,1960.3
21240,1969.2
21260,1974.9
21280,1983.1
21300,1989.2
21320,1996.0
21340,2002.1
21360,2008.9
21380,2015.3
21400,2016.8
21420,2023.1
21440,2028.3
21460,2033.6
21480,2036.9
21500,2044.3
21520,2045.1
21540,2050.4
21560,2054.2
21580,2058.2
21600,2061.3
21620,2065.7
21640,2071.3
21660,2076.4
21680,2076.7
21700,2079.2
21720,2085.5
21740,2087.9
21760,2088.2
21780,2090.2
21800,2091.9
21820,2092.4
21840,2091.7
21860,2094.4
21880,2097.0
21900,2096.6
21920,2098.4
21940,2099.1
21960,2098.3
21980,2099.0
22000,2098.7
22020,2098.2
22040,2099.0
22060,2100.9
22080,2100.8
22100,2101.2
22120,2101.5
22140,2102.0
22160,2106.6
22180,2109.6
22200,2110.4
22220,2113.3
22240,2115.0
22260,2118.1
22280,2118.6
22300,2118.3
22320,2119.0
22340,2112.6
22360,2034.9
22380,717.1
22400,607.3333333333333
22420,620.6666666666667
22440,634.0
22460,709.2
22480,1573.1
22500,2167.8
22520,2200.2
22540,2102.5
22560,2103.8
22580,2112.4
22600,2119.7
22620,2125.8
22640,2131.6
22660,2137.6
22680,2143.9
22700,2151.4
22720,2159.7
22740,2167.3
22760,2168.2
22780,2169.5
22800,2166.0
22820,2154.8
22840,2138.5
22860,2119.6
22880,2099.8
22900,2071.4
22920,2043.0
22940,2013.8
22960,1985.6
22980,1959.5
23000,1934.4
23020,1905.3
23040,1879.5
23060,1857.2
23080,1835.5
23100,1815.0
23120,1798.4
23140,1780.7
23160,1763.3
23180,1749.5
23200,1738.3
23220,1725.1
23240,1713.9
23260,1703.3
23280,1695.4
23300,1687.7
23320,1680.5
23340,1670.7
23360,1667.6
23380,1665.2
23400,1662.4
23420,1659.2
23440,1658.1
23460,1659.3
23480,1659.6
23500,1662.9
23520,1664.8
23540,1665.5
23560,1671.2
23580,1677.0
23600,1682.1
23620,1688.8
23640,1695.0
23660,1702.0
23680,1710.9
23700,1719.6
23720,1728.6
23740,1737.5
23760,1749.1
23780,1757.6
23800,1766.5
23820,1777.7
23840,1787.5
23860,1796.8
23880,1812.0
23900,1821.3
23920,1829.1
23940,1841.7
23960,1852.8
23980,1863.6
24000,1875.9
24020,1884.4
24040,1895.1
24060,1902.7
24080,1911.7
24100,1920.6
24120,1928.9
24140,1937.2
24160,1945.3
24180,1952.9
24200,1963.5
24220,1971.1
24240,1978.3
24260,1988.6
24280,1997.6
24300,2007.2
24320,2018.2
24340,2027.4
24360,2037.7
24380,2046.1
24400,2058.1
24420,2065.6
24440,2076.4
24460,2087.0
24480,2096.0
24500,2101.8
24520,2109.4
24540,2118.0
24560,2124.2
24580,2127.2
24600,2128.8
24620,2130.0
24640,2127.9
24660,2122.9
24680,2118.3
24700,2109.6
24720,2102.2
24740,2093.7
24760,2085.7
24780,2078.9
24800,2071.1
24820,2066.7
24840,2061.3
24860,2057.0
24880,2052.6
24900,2049.6
24920,2045.3
24940,2041.4
24960,2040.2
24980,2041.2
25000,2040.1
25020,2040.1
25040,2038.6
25060,2039.6
25080,2041.0
25100,2041.1
25120,2040.4
25140,2041.4
25160,2042.1
25180,2040.0
25200,2038.4
25220,2037.4
25240,2034.1
25260,2032.2
25280,2030.0
25300,2029.1
25320,2025.9
25340,2026.2
25360,2023.9
25380,2025.4
25400,2021.7
25420,2022.0
25440,2023.2
25460,2021.8
25480,2023.6
25500,2024.2
25520,2024.1
25540,2022.4
25560,2020.7
25580,2020.9
25600,2021.3
25620,2020.7
25640,2020.3
25660,2019.8
25680,2016.1
25700,2016.3
25720,2018.3
25740,2017.8
25760,2018.4
25780,2017.4
25800,2018.1
25820,2020.1
25840,2023.0
25860,2026.2
25880,2029.1
25900,2034.4
25920,2037.4
25940,2041.5
25960,2048.5
25980,2054.5
26000,2063.2
26020,2070.4
26040,2078.4
26060,2083.7
26080,2091.4
26100,2096.4
26120,2100.9
26140,2105.8
26160,2107.0
26180,2108.9
26200,2108.7
26220,2111.1
26240,2112.2
26260,2109.8
26280,2111.2
26300,1344.3864864864865
26320,581.1216216216217
26340,579.7702702702702
26360,578.418918918919
26380,616.8027027027026
26400,1485.2
26420,2170.8
26440,2228.4
26460,2120.1
26480,2118.5
26500,2119.8
26520,2125.6
26540,2123.4
26560,2122.0
26580,2122.4
26600,2121.4
26620,2117.7
26640,2115.7
26660,2115.7
26680,2113.7
26700,2105.1
26720,2096.2
26740,2082.8
26760,2065.3
26780,2045.4
26800,2022.3
26820,1997.3
26840,1969.6
26860,1944.6
26880,1918.7
26900,1896.9
26920,1870.4
26940,1845.9
26960,1823.3
26980,1801.3
27000,1778.9
27020,1758.9
27040,1741.2
27060,1723.2
27080,1704.6
27100,1689.0
27120,1673.1
27140,1660.6
27160,1648.2
27180,1635.4
27200,1623.9
27220,1610.7
27240,1599.1
27260,1592.0
27280,1583.1
27300,1575.6
27320,1568.3
27340,1560.4
27360,1554.4
27380,1548.4
27400,1542.0
27420,1538.4
27440,1535.9
27460,1534.0
27480,1530.5
27500,1529.8
27520,1528.8
27540,1528.6
27560,1529.4
27580,1531.9
27600,1535.0
27620,1539.1
27640,1541.9
27660,1547.7
27680,1555.9
27700,1559.9
27720,1568.8
27740,1574.3
27760,1581.7
27780,1589.2
27800,1598.4
27820,1607.0
27840,1615.0
27860,1622.0
27880,1630.8
27900,1635.4
27920,1643.5
27940,1653.6
27960,1660.2
27980,1667.7
28000,1677.3
28020,1683.6
