time_in_ms,pupilSize_clean
0,0.0
20,0.0
40,0.0
60,51.2
80,753.1272727272727
100,1579.7727272727273
120,2286.3
140,3151.8
160,2539.7380952380954
180,1938.361904761905
200,1855.5
220,1862.9
240,1869.1
260,1880.9
280,1892.6
300,1901.5
320,1912.5
340,1922.3
360,1934.0
380,1942.1
400,1945.8
420,1947.2
440,1939.1
460,1927.0
480,1913.2
500,1901.6
520,1887.8
540,1862.6
560,1842.4
580,1822.0
600,1801.1
620,1783.7
640,1764.2
660,1750.2
680,1737.4
700,1727.1
720,1717.6
740,1708.3
760,1702.7
780,1692.7
800,1687.6
820,1684.2
840,1675.0
860,1667.6
880,1663.3
900,1660.2
920,1657.7
940,1658.7
960,1653.3
980,1652.4
1000,1650.0
1020,1655.7
1040,1653.4
1060,1655.4
1080,1652.9
1100,1659.8
1120,1662.8
1140,1665.7
1160,1668.5
1180,1675.3
1200,1679.7
1220,1687.7
1240,1698.5
1260,1702.3
1280,1712.5
1300,1723.8
1320,1731.9
1340,1741.4
1360,1751.2
1380,1757.0
1400,1763.2
1420,1772.1
1440,1774.9
1460,1781.4
1480,1787.7
1500,1788.5
1520,1785.0
1540,1792.5
1560,1789.3
1580,1788.4
1600,1783.6
1620,1781.1
1640,2066.5
1660,1702.1592592592592
1680,1461.212962962963
1700,1248.8055555555557
1720,1036.3981481481483
1740,823.9907407407406
1760,611.5833333333333
1780,796.1
1800,1371.9583333333335
1820,1791.3916666666669
1840,1885.0470588235294
1860,1857.6764705882354
1880,1830.0294117647059
1900,1808.3470588235293
1920,1799.9
1940,1808.8
1960,1816.7
1980,1829.0
2000,1833.2
2020,1842.9
2040,1855.1
2060,1859.0
2080,1867.5
2100,1874.7
2120,1879.0
2140,1883.5
2160,1885.6
2180,1887.4
2200,1887.0
2220,1874.3
2240,1869.3
2260,1859.9
2280,1847.0
2300,1834.5
2320,1820.8
2340,1802.2
2360,1788.0
2380,1772.6
2400,1759.4
2420,1744.5
2440,1731.8
2460,1714.5
2480,1704.3
2500,1690.8
2520,1683.2
2540,1673.8
2560,1666.2
2580,1656.6
2600,1646.5
2620,1644.9
2640,1636.1
2660,1630.8
2680,1631.5
2700,1632.6
2720,1634.5
2740,1636.7
2760,1641.9
2780,1648.4
2800,1657.1
2820,1660.7
2840,1671.3
2860,1683.9
2880,1691.4
2900,1705.9
2920,1721.2
2940,1730.8
2960,1751.3
2980,1760.9
3000,1768.4
3020,2238.5052631578947
3040,1683.407894736842
3060,1696.828947368421
3080,1710.25
3100,1753.557894736842
3120,2907.695652173913
3140,2782.521739130435
3160,2160.782608695652
3180,1887.0
3200,1896.6
3220,1908.7
3240,1923.4
3260,1934.5
3280,1942.4
3300,1953.7
3320,1965.7
3340,1975.4
3360,1978.5
3380,1986.8
3400,1994.8
3420,1998.1
3440,1999.6
3460,2000.6
3480,1998.6
3500,1988.5
3520,1987.6
3540,1978.6
3560,1970.5
3580,1962.0
3600,1955.2
3620,1946.3
3640,1942.9
3660,1941.4
3680,1938.8
3700,1936.4
3720,1941.1
3740,1944.3
3760,1946.4
3780,1951.6
3800,1958.6
3820,1962.9
3840,1970.1
3860,1976.5
3880,1980.1
3900,1991.7
3920,1991.6
3940,1993.5
3960,2000.1
3980,1998.0
4000,2027.45
4020,2920.75
4040,1800.7516129032258
4060,1819.016129032258
4080,1840.6290322580644
4100,1862.2419354838707
4120,1883.8548387096773
4140,1905.4677419354837
4160,1927.0806451612902
4180,1948.6935483870966
4200,1970.3064516129034
4220,1985.2580645161293
4240,1971.3
4260,1976.3
4280,1980.7
4300,1981.2
4320,1986.9
4340,1998.1
4360,2006.3
4380,2012.5
4400,2010.3
4420,2014.0
4440,2016.3
4460,2007.4
4480,1999.5
4500,1988.4
4520,1974.0
4540,1962.2
4560,1942.8
4580,1933.4
4600,1914.1
4620,1898.6
4640,1883.7
4660,1875.9
4680,1863.3
4700,1853.9
4720,1843.2
4740,1841.8
4760,1835.0
4780,1838.3
4800,1832.7
4820,1835.7
4840,1840.1
4860,1846.5
4880,1849.1
4900,1858.6
4920,1867.8
4940,1878.4
4960,1887.7
4980,1900.4
5000,1913.2
5020,1924.0
5040,1939.8
5060,1951.0
5080,1962.9
5100,1975.5
5120,1984.7
5140,1995.1
5160,2001.7
5180,2015.6
5200,2022.6
5220,2028.2
5240,2038.9
5260,2040.0
5280,2047.1
5300,2050.1
5320,2047.8
5340,2041.6
5360,2038.9
5380,2036.6
5400,2030.7
5420,2022.3
5440,2015.2
5460,2002.4
5480,1991.4
5500,1978.1
5520,1965.7
5540,1960.5
5560,1943.5
5580,1939.4
5600,1930.4
5620,1925.4
5640,1919.7
5660,1917.4
5680,1917.7
5700,1922.4
5720,1927.3
5740,1924.4
5760,1930.1
5780,1936.6
5800,1942.3
5820,1950.5
5840,1960.6
5860,1970.3
5880,1982.9
5900,1995.6
5920,2007.1
5940,2016.4
5960,2029.3
5980,2038.0
6000,2050.2
6020,2063.5
6040,2075.6
6060,2086.8
6080,2092.8
6100,2100.3
6120,2110.6
6140,2113.9
6160,2119.4
6180,2128.8
6200,2134.8
6220,2139.7
6240,2144.1
6260,2143.0
6280,2144.9
6300,2140.6
6320,2148.2
6340,2146.5
6360,2138.2
6380,2142.8
6400,2140.9
6420,2140.6
6440,2142.6
6460,2137.6
6480,2141.4
6500,2144.7
6520,2145.3
6540,2149.3
6560,2150.1
6580,2151.8
6600,2158.6
6620,2161.3
6640,2163.3
6660,2173.5
6680,2177.7
6700,2182.5
6720,2192.7
6740,2198.5
6760,2206.3
6780,2209.1
6800,2216.6
6820,2227.7
6840,2230.5
6860,2233.4
6880,2236.3
6900,2237.6
6920,2242.8
6940,2239.8
6960,2242.7
6980,2244.0
7000,2240.3
7020,2244.3
7040,2242.8
7060,2251.1
7080,2249.5
7100,2251.0
7120,2249.2
7140,2249.3
7160,2252.0
7180,2248.2
7200,2251.5
7220,2240.8
7240,2234.2
7260,2223.0
7280,2220.9
7300,2217.2
7320,2207.8
7340,2207.8
7360,2197.9
7380,2194.0
7400,2182.3
7420,2172.7
7440,2168.8
7460,2161.5
7480,2493.0
7500,2464.245864661654
7520,1902.6466165413535
7540,1940.842105263158
7560,1979.0375939849625
7580,2017.2330827067667
7600,2055.4285714285716
7620,2093.624060150376
7640,2131.8195488721803
7660,2170.015037593985
7680,2208.210526315789
7700,2246.406015037594
7720,2284.6015037593984
7740,2322.7969924812032
7760,2360.9924812030076
7780,3231.0
7800,3558.2
7820,3477.3
7840,2973.8
7860,2164.7
7880,2166.8
7900,2173.5
7920,2175.9
7940,2186.1
7960,2192.7
7980,2186.5
8000,2179.9
8020,2162.5
8040,2138.3
8060,2108.1
8080,2072.5
8100,2025.8
8120,1981.5
8140,1938.1
8160,1911.9246153846154
8180,1898.4205128205128
8200,1881.394871794872
8220,1864.3692307692309
8240,1847.3435897435897
8260,1830.3179487179489
8280,1813.2923076923075
8300,1796.2666666666669
8320,1779.2410256410258
8340,1762.2153846153847
8360,1745.1897435897438
8380,1728.1641025641027
8400,1711.1384615384613
8420,1694.1128205128207
8440,1677.0871794871794
8460,1660.0615384615382
8480,1643.0358974358976
8500,1626.0102564102565
8520,1608.9846153846154
8540,1591.9292307692308
8560,1570.5
8580,1564.1
8600,1572.9
8620,1579.6
8640,1588.9
8660,1599.4
8680,1611.5
8700,1624.6
8720,1639.6
8740,1652.6
8760,1662.0
8780,1675.0
8800,1684.0
8820,1685.5
8840,1689.0
8860,1679.4
8880,1672.6
8900,1660.0
8920,1645.9
8940,1629.9
8960,1617.5
8980,1605.3
9000,1593.7
9020,1583.7
9040,1575.1
9060,1572.7
9080,1570.0
9100,1567.3
9120,1568.3
9140,1569.0
9160,1573.2
9180,1574.5
9200,1578.2
9220,1582.9
9240,1585.8
9260,1591.3
9280,1597.8
9300,1601.5
9320,1609.1
9340,1615.7
9360,1625.5
9380,1632.9
9400,1637.2
9420,1643.6
9440,1650.5
9460,1655.7
9480,1660.6
9500,1663.9
9520,1672.4
9540,1683.2
9560,1687.6
9580,1691.9
9600,1701.2
9620,1712.1
9640,1723.6
9660,1731.1
9680,1738.5
9700,1751.9
9720,1763.0
9740,1772.1
9760,1785.0
9780,1800.1
9800,1807.4
9820,1814.9
9840,1821.9
9860,1835.4
9880,1843.5
9900,1849.3
9920,1854.8
9940,1864.4
9960,1870.1
9980,1876.5
10000,1877.5
10020,1883.3
10040,1884.4
10060,1878.9
