time_in_ms,pupilSize_clean
0.0,1487.7
20.0,1489.1
40.0,1489.1
60.0,1488.0
80.0,1486.5
100.0,1486.9
120.0,1486.4
140.0,1483.7
160.0,1485.4
180.0,1304.1
200.0,370.275
220.0,249.125
240.0,278.45
260.0,1160.3
280.0,1463.5
300.0,1457.3
320.0,1453.6
340.0,1458.0
360.0,1462.2
380.0,1462.7
400.0,1462.9
420.0,1460.7
440.0,1460.2
460.0,1457.8
480.0,1451.1
500.0,1447.0
520.0,1443.1
540.0,1439.5
560.0,1435.4
580.0,1427.9
600.0,1418.9
620.0,1404.0
640.0,1392.4
660.0,1379.4
680.0,1363.6
700.0,1348.4
720.0,1328.1
740.0,1314.6
760.0,1299.1
780.0,1287.3
800.0,1273.3
820.0,1257.1
840.0,1244.6
860.0,1231.8
880.0,1220.3
900.0,1210.3
920.0,1198.9
940.0,1186.5
960.0,1175.6
980.0,1170.1
1000.0,1163.0
1020.0,1158.0
1040.0,1150.6
1060.0,1145.2
1080.0,1141.4
1100.0,1138.3
1120.0,1136.1
1140.0,1134.6
1160.0,1135.5
1180.0,1137.4
1200.0,1136.3
1220.0,1138.1
1240.0,1141.4
1260.0,1140.5
1280.0,1147.7
1300.0,1150.1
1320.0,1153.4
1340.0,1159.1
1360.0,1164.7
1380.0,1169.8
1400.0,1177.7
1420.0,1185.0
1440.0,1192.4
1460.0,1200.4
1480.0,1204.9
1500.0,813.5
1520.0,264.38888888888886
1540.0,243.27777777777777
1560.0,249.13333333333335
1580.0,987.2
1600.0,1252.4
1620.0,1256.6
1640.0,1259.1
1660.0,1265.9
1680.0,1273.4
1700.0,1276.7
1720.0,1285.6
1740.0,1290.5
1760.0,1295.1
1780.0,1297.9
1800.0,1300.6
1820.0,1302.0
1840.0,1302.4
1860.0,1306.7
1880.0,1311.2
1900.0,1314.8
1920.0,1310.5
1940.0,1307.9
1960.0,1306.5
1980.0,1301.3
2000.0,1293.7
2020.0,1285.5
2040.0,1278.7
2060.0,1271.6
2080.0,1266.9
2100.0,1264.1
2120.0,1259.2
2140.0,1255.9
2160.0,1254.0
2180.0,1254.7
2200.0,1257.7
2220.0,1258.3
2240.0,1259.5
2260.0,1263.4
2280.0,1268.4
2300.0,1273.0
2320.0,1277.6
2340.0,1283.5
2360.0,1291.1
2380.0,1295.4
2400.0,1302.0
2420.0,1305.4
2440.0,1315.0
2460.0,1317.6
2480.0,1325.0
2500.0,1331.4
2520.0,1337.2
2540.0,1342.4
2560.0,1346.1
2580.0,1350.1
2600.0,1352.9
2620.0,1355.9
2640.0,1361.6
2660.0,1363.8
2680.0,1366.5
2700.0,1368.2
2720.0,1370.8
2740.0,1376.4
2760.0,1382.1
2780.0,1385.8
2800.0,1391.1
2820.0,1397.7
2840.0,1401.7
2860.0,1405.2
2880.0,1408.9
2900.0,1411.5
2920.0,1412.6
2940.0,1412.4
2960.0,693.3444444444444
2980.0,291.96296296296293
3000.0,246.03703703703704
3020.0,365.4555555555556
3040.0,1261.7
3060.0,1412.4
3080.0,1399.7
3100.0,1396.8
3120.0,1397.0
3140.0,1394.8
3160.0,1394.3
3180.0,1391.0
3200.0,1391.6
3220.0,1387.9
3240.0,1387.2
3260.0,1385.8
3280.0,1387.3
3300.0,1388.8
3320.0,1389.0
3340.0,1390.7
3360.0,1389.0
3380.0,1384.0
3400.0,1374.9
3420.0,1365.4
3440.0,1349.9
3460.0,1336.0
3480.0,1320.1
3500.0,1304.9
3520.0,1290.5
3540.0,1278.8
3560.0,1266.8
