id,storyStart,storyPause,storyRestart,storyEnd
999,26.242523041000823,43.45921874999476,46.244629958004225,1337.9657223329996
,,174.4458101659984,175.9982909160026,
,,325.14113533300406,326.5865414580039,
,,817.119943208003,818.3580162080034,
,,1092.48914125,1095.1709074999962,
