id,storyStart,storyPause,storyRestart,storyEnd
999,11.435289957997156,48.023677207995206,51.63249720800377,1324.260029666999
,,336.03779887499695,337.38090449999436,
,,488.64994491699326,490.81563487500534,
,,779.7555339169921,781.2056070830004,
,,1035.4132920419943,1037.6826949169917,
